Comentario,Nota
Happy mother's day,4.0
"“oh, i’m just sort of traveling through..”
this movie is so strange… i loved it!!
that ending was literally perfect & i’m obsessed with how this is filmed!!
mrs robinson you evil milf…",5.0
"Keine Review, keine Kritik, keine Wertung.
Ich will nur schreiben, dass ich mich, wie seit langem nicht mehr, wirklich darauf gefreut habe, diesen Klassiker endlich sehen zu können. Und er hat mich wirklich nicht enttäuscht.
Edit: Ich wollte ihn gerade ein zweites Mal sehen. Aber ich habe noch ein paar Sachen zu erledigen, weshalb ich den Rewatch leider aufschieben muss. Aber! Das ist ein gutes Zeichen. Denn normalerweise habe ich nie das Gefühl, dass ich einen Film direkt nochmal ansehen will.",0.0
The most realistic depiction of a male cross country runner ever put to film.,4.0
First half of the film perfectly captures about 10% of how awkward I am.,4.5
"We'd like to know a little Bit about you for our Files
We'd like to help you learn to help yourself
Look around you, all you see are sympathetic Eyes
Stroll around the Grounds until you feel at Home
-
And here's to you, Mrs. Robinson
Jesus loves you more than you will know
Whoa, whoa, whoa
God bless you, please, Mrs. Robinson
Heaven holds a Place for those who pray
Hey, hey, hey
Hey, hey, hey
""Mrs. Robinson, you're…",5.0
commentary track with Mike Nichols and Steven Soderbergh. rewatched thanks to Mark Harris' nichols bio,0.0
"One of the best endings to a film I’ve ever seen and everything else is nearly perfect but now I’m even more confused on whether I love or hate Simon & Garfunkel.
23/52",4.5
"A great movie that uses the medium of film to its fullest extent. This does wonders with its editing, cinematography, and sound. The Graduate is a film I can re visit multiple times without ever feeling bored or tired because of how interesting it is both technically and in terms of story. I throughly believe that there are multiple interpretations of this film that can be brought out upon multiple viewings — something I hope to do in the future.

Previous Review : Malcolm & Marie 
films I watched for class ranked 
2021 first watches ranked ",4.0
"Mit ""Bonnie and Clyde"" der Pionier des von mir immer wieder in den Himmel gelobten New Hollywood-Kinos.
""The Graduate"" (Deutsch: ""Die Reifeprüfung"") ist einer der ikonischsten Dramedys überhaupt. Dieser Film hat bei mir schon seit einer ganzen Weile das Interesse geweckt und da ich generell offen für Filme mit Dustin Hoffman, war dieses Ding hier ganz oben auf meiner Liste.
Regie führte Mike Nichols und dieser Mann dürfte manchen Leuten bekannt sein, die Filme wie ""Who's Afraid of Virginia Woolf?"" oder ""Working Girl"" kennen. Tatsächlich handelt es sich hier um sein insgesamt zweites Werk nach seinem Oscar-Elefanten ""WIAOVW"".
Es ist kaum zu glauben, was für einen unglaublichen Start er hingelegt hat und dennoch namentlich so gut wie keinen Nachhall erschuf. Naja, wenn man so sich ansieht, was er in den späteren Jahren inszeniert hat, dann wundert es einen eher weniger, aber konzentrieren wir uns auf seine frühe, goldene Phase.
Die Hauptrolle namens Benjamin Braddock wird von Dustin Hoffman übernommen, der mit einer fantastischen Leistung den gesamten Film trägt, wobei er selbst den Film eher weniger trägt, er wird getragen. Sonst würde seine Figur über diesen Zeitraum einen Leerlauf durchgehen.
In den Nebenrollen brillieren ebenso die verführerische Anne Bancroft als Mrs. Robinson, die mit einer ungreifbaren Aura den noch heranwachsenden Benjamin in einer Affäre lockt, weil es mit dem Mann nicht funktioniert und die Scheidung schon vor der Tür steht. Ach so, Mr. Robinson wird von Murray Hamilton verkörpert, den die meisten wohl als Bürgermeister Vaughan aus ""Jaws"" kennen dürften. Die Tochter der Mrs. Robinson wird von Katharine Ross gespielt, auch eine Frau, die an der Seite von vielen Legenden spielen durfte.
Benjamin verliebt sich begrenzt in Mrs. Robinson, aber dann macht er Bekannschaft mit ihrer Tochter, die er niemals heiraten darf, aus welchen Gründen auch immer. Aber das spielt keine Rolle, weil der Film, seine Kamerafahrten, sein Soundtrack und die Schauspieler brillieren auf vielen Ebenen. Wer Tarantino's ""Jackie Brown"" kennt und die Opening Credits genauso abfeiert wie ich, dann hat man hier den Ursprung des Ganzen. Perfekt kopiert, würde ich sagen.
Es ist kein Zufall, dass die Figur von Anne Bancroft Mrs. Robinson heißt. Spätestens diejenigen, die 2019 ""Once Upon a Time in Hollywood"" gesehen haben, dürften den musikalisch und stimmlich himmlischen Song ""Mrs. Robinson"" von Simon & Garfunkel kennen. Daraus entstand dieser sehr oft zitierte Song. Auch das Volkslied ""Scarborough Fair"" wurde für den Film von den Duo gecovert. Und natürlich darf nicht ""The Sound of Silence"" fehlen, der den Anfang, das Ende und eine in die Geschichte eingegangene Einstellung im Pool markiert. Diese drei Szenen haben einen künstlerischen Hintergrund, noch mehr als alles andere an diesem Film. Die inszenatorisch besten Aspekte werden eben von diesen drei Szenen dargestellt. Ansonsten wirkt der ganze Film sehr hochwertig produziert und sorgt für viele komische und bittere Momente, die zum einen Probleme der Heranwachsenden thematisieren, zum anderen aber auch die Mutterrolle auf den Kopf stellen. Gedreht wurde der Film auf Panavision, sozusagen der Nachfolger für den damals ausgelutschten Cinemascope, der trotzdem noch heute genial ist.
Es gibt auch eine Szene bzw. eine kleine, aber feine Überblende, die ist mir echt positiv aufgefallen. Und zwar, wenn Dustin Hoffman an einem Brunnen wartet und er ganz alleine da sitzt und die Überblende einen gefüllten Platz aus der Ferne zeigt. Eine tolle Entscheidung, die Benjamins unausschöpfliche Sehnsucht abbildet. Wenn es um kreatives Dialogschreiben geht, dann gibt es auch diese, wenn Benjamin mit seinen eigenen Eltern über das Thema ""Heirat"" spricht.
Dennoch ist die Message trotz der teilweise genialen Symbolik etwas blass geraten und der Film vermittelt eher mehr die Unterhaltung dieser Dramedy. Aber die Unterhaltung ist selbstverständlich nicht kritiserbar.
""The Graduate"" ist ein ausgesprochen toller Beginn für diese unvergessliche Zeit im US-amerikanischen Kino.
Eine Empfehlung an Dramedy-Fans, Dustin Hoffman-Lover und Fans von Simon & Garfunkel, denn ihre Musik passt hier mit am besten.",4.0
i can’t believe wayne’s world 2 spoiled this for me,4.0
"This...
This...
This is cinema.",5.0
"Rare that a movie can be so funny, so poignant, and look so marvelous all at once. There’s no wonder Dustin Hoffman became a star after this. One of the greatest screen performances, ever? You bet.",5.0
"Hmmm... Mon sujet de doc devrait être: comment Dustin Hoffman a embourgeoisé, déradicalisé le Method Acting pour tuer la star et insérer le vide dans le cinéma contemporain. C'est assez évident ici, où l'incapacité de Dustin à communiquer, ses balbutiements et ses hésitations, sont plus importants que ce qu'il aurait à communiquer s'il parvenait à le faire. Parce qu'en réalité, son personnage est absolument vide, et il n'aurait rien à dire même s'il pouvait parler, contrairement à Dean ou Brando où les même maniérismes servaient à exprimer une singularité, une différence, qui faisait éclater les normes. Là, Dustin est incompris, mais c'est juste parce que les adultes sont des caricatures d'idiots ; lui-même n'a aucune conviction, aucune volonté, aucune forme d'intériorité, outre celle de vouloir du sexe de temps en temps. Rien à défendre, et quand il n'apparaît pas idiot, il est juste un vrai trou d'cul (il n'y a vraiment aucune raison pour se sauver avec lui à la fin). En ce sens, Rain Man est le rôle d'une vie, son rôle le plus honnête: pas (ou peu) d'intériorité, juste des maniérismes qui valent en eux-mêmes. Même dans All the President's Men, à y repenser, les personnages n'ont aucune vie personnelle, que du travail, toujours le travail, comme Dustin n'est rien d'autre qu'un acteur que l'on voit travailler pour nous convaincre.
Ann Bancroft, Mrs Robinson, est le seul vrai personnage du film, dont l'assurance, la grandeur, l'honnêteté envers soi-même en fait une star dans le sens le plus noble du terme, condamnée à la déchéance dans ce monde de merde que Dustin embrasse alors même qu'on essaie de nous faire croire qu'il se sent à part. Dans Marathon Man, c'est encore une star, Laurence Olivier, que Dustin devra vaincre pour s'assurer un avenir et rétablir le statu quo (dans les deux cas la notion d'avenir est utilisée de façon assez ironique d'ailleurs). C'est une drôle de chose, que ton personnage-type soit un collégien/universitaire impuissant, qui doit conquérir sa masculinité parce qu'on s'entend les gars de lettres c'est pas très très masculin, c'est gêné pis toutte (il est assez puant idéologiquement Dustin, je redoute de revoir Straw Dogs, et j'imagine que Kramer vs Kramer sera assez terrible).
Bref, ce serait un beau prequel au mémoire sur Tom Cruise, puisque Risky Business s'inspire largement de The Graduate, jusqu'à reprendre l'image de Dustin avec ses lunettes fumées et sa clope. Mais l'ami Tom, évidemment, n'est pas une coquille vide, et il faudrait relire tout Rain Man, où Dustin est la figure paternelle, comme une tentative de ramener la star à Hollywood et révéler comment la Méthode peut devenir une Méthode qui n'exprime rien d'autre qu'elle-même (comme quand on mange du foie cru ou qu'on gagne et perd du poids parce qu'on veut des prix, esti que c'est con pareil). Et cette thèse s’appelerait : Dear boy, have you try acting?, en l’honneur d’Olivier, et je me trouverais bien drôle.
Faque le film est correct pendant une heure, mais ça devient platte en maudit quand Ann Bancroft disparaît, et je suis pas sûr de comprendre pourquoi c'est si réputé, à part que c'est bien filmé. Et encore là, la mise en scène de Nichols est à la Nouvelle Vague ce qu'Hoffman est à Brando ou Dean, faque c'est assez puant aussi comme film. Ou juste cynique, mais ça me fait chier le cynisme faque ça revient au même. Je vais me garder une p'tit gêne pour la note et pas être trop bête, parce que c'est assez drôle par moments, mais c'est certainement pas génial.",3.5
"WOW.
Despite this being silly, stupid, egregious, make-believe, wish-fulfillment, juvenile, I found it very lively and funny and interesting and truthful.
Like a Wes Anderson movie that's all the good things about a Wes Anderson movie and none of the bad. It takes all the immature frustrations and yearnings of youth, sexual and existential, and stays true to them, which explains giving us a narrative that's slightly more wish-fulfillment than it really is (the guy Anne Bancroft would sleep with is a jock or a wealthy businessman, not Dustin Hoffman, let's be real), but still hits us with the ramifications of the pursuit of hedonistic instincts and ego-nourishments that baby boomers substituted for real purpose enough that the film is neither over-indulgent nor is reduced to didacticism and moralism.
I don't know. This was really fucking awesome. Top to bottom. Extremely hilarious. Never boring. Although there's too many Simon and Garfunkel needle drops for my taste (one is too many for me). But I found this just so captivating. I thought a film with the title ""The Graduate"" would reduce itself to empty symbolisms, but this doesn't. All the characters are fucking real and interesting and confused and alienated just the same, and they're all caught up in a web of mistakes and consequences. Even the daughter in the end makes her first and only mistake, but the last shot of the film where they both stop smiling is really directorially intelligent and awesome and made me appreciate the entire movie even more.
No wonder this is considered an American masterpiece... it really is.",4.5
The Graduate es el mejor relato que hay sobre el porqué salir con una milf puede ser peligroso,4.5
"The Criterion Challenge 2023: Watch a film with a spine #800-950: #800
Criterion Spine #800
Viewing two. I've seen enough now to be convinced that The Graduate is a bona fide classic. The opening says it all. That brilliant shot of Braddock's head in the porcelain background. Zooming out we see he is on an airplane. That scene is referenced in different acts. It is such a cool narrative lynchpin. But how about that clown art in the Braddock home?
""I'm a little upset about my future.""
The first time Braddock enters the Robinson home, he talks to Mr. Robinson in the bar. The men are backlit. Mrs. Robinson is visible in the background as she descends the stairs. Braddock drinks scotch after requesting brandy, served from a colonial Egyptian coffin flask. This scene convinced me that the lighting of the The Graduate would be no joke. 50 Shades, take notes.
""Are you here for an affair, sir?""
Mrs. Robinson enters the Taft Hotel and we see her upside down reflection in the emerald cocktail table. This woman is reverting Braddock's world, and distorting it too— which is so tastefully shown when Braddock looks up at the Robinsons from the family pool as drops of water and sun obscure his vision. Mrs. Robinson unbuttoning Braddock like a child. The sleek white of the hotel room referencing the white of the opening shot. That moment when Braddock is shaving and it is not clear to the viewer where he is. His Mom comes in asking where he goes from midnight to noon every day, and she looks like Mrs. Robinson. Uncanny.
""Wood or wire?""
Nichols and Surtees so brilliantly calculated every precise moment of this film. It has to be one the best shot films I have ever seen, if not the best. The phallic candle's reflection in the Taft Hotel room, present on the film's poster. Another shot referencing the opening when the jig is up. We see Mrs. Robinson wearing an emerald nightgown, and then the camera pans out to the white background of the family home. Just like the beginning.
Moe's Books. How the camera tracks Braddock as he stalks Elaine to UC Berkeley. Intimate and in his face, then a wide angle shot of the whole campus, Braddock only a speck of its magnitude. Braddock's behavior is cancel worthy in today's times, but the film isn't. Yes, he is a creep, but Nichols is not condoning his actions. If I have any critique of The Graduate it is that Elaine acquiescing to Braddock's advances feels very ""woman written by man,"" but the ending is so brilliant that I left the film more in awe than anything else. In fact, I had a tear in my eye.
The Graduate is resonating with me more right now as I am a recent grad school graduate finding my place in the world, but as much as I love the story, the craft is my favorite thing about the film. Well, the screenplay, acting, editing, and directing are pretty damn special too. A new favorite movie of mine? It is up there.
""I just have a toothbrush.""
""You'll pardon me if I don't shake hands with you.""
""You need any gas, Father?""",5.0
"WATCHLIST 
Movies I'm Embarrassed I've Never Seen Before
Clearly I’m in the mood to watch classic and older movies recently as this is yet another pre-2000s watch! This evening was The Graduate, Mike Nichols’ Best Director-winning romance drama, starring a young Dustin Hoffman, and among the candidates for several of the other leading nominations in 1968. 
————
Benjamin Braddock (Dustin Hoffman) has just graduated from college, but now he doesn't seem to know what to do with his life. His parents are not of much help, being more interested in climbing the social ladder and having him help them along as the perfect, dutiful son. Enter Mrs. Robinson (Anne Bancroft), an old family friend, with whom Ben begins an affair to relieve some of his inner anxiety; as well Mrs. Robinson's daughter, Elaine (Katharine Ross) who he also starts a relationship with. 
The Graduate could be seen as a romantic comedy. The plot itself, if a bit heavy, especially for its time, is lighthearted enough and the character archetypes on display are such that the jokes practically write themselves. Yet a dark undercurrent floats just beneath the surface, transforming the whole thing into a scathing satire. The song The Sound of Silence, by Simon & Garfunkel, is often played over central scenes, almost functioning as the theme for the whole film. And anyone who has ever heard the song knows that it's rather dark in its message, despite the light melody. ""Hello darkness, my old friend"" indeed.
What this film is trying to talk about is being trapped in a circle from which you cannot escape. Ben's character gets progressively worse as the movie goes on, but you cannot really blame him, not entirely. You can see from his parents and from Mrs. Robinson and her husband that he's merely imitating the sins of the last generation. It's easy to see that he and Elaine could very easily end up just as shallow and empty as their parents. It wouldn't take much. And that's the horror behind the usual rom-com antics.
A peculiar film. It requires you to look underneath the surface, to question the events that are taking place. And for that it needs to be praised. I’m now discovering this was Dustin Hoffman’s breakthrough role, and a commendable one I will admit.",3.5
"It’s hard to put into words how much this film means to me.
This is the best directing ever put it film. It’s so rich of symbolism and clever camera techniques that make the story so much more engrossing and beautiful. For example the camera frames Benjamin as either too close and claustrophobic or too far and spaced out. It really helps to reel in this feeling of loneliness and confusion that he is feeling throughout the film.
If you haven’t seen it even if you think you might not like it, please consider giving this a try. I think everyone that is even remotely into film should see it immediately.",5.0
Dustin Hoffman is so effortlessly funny in this holy shit. This hit way harder than I thought it would,5.0
"the ending is hilarious. the way they both sit there in the bus and as their adrenaline rush calms down their facial expressions change from euphoria into a deadpan stare of shock and panic like fuck, what happens now? genius!",4.5
My fav cuckold experience!,4.0
"i swear to god if i hear that silly song one more time i’m going to jump out of the window, so annoying and for what. that benjamin dude pissed me off too. the only good thing about this movie is how creatively it was shot. what a waste of time",2.0
"The Graduate se sintió como ver dos películas en una, la primera siendo un coming-of-age sobre la incertidumbre de la adultez y los efectos del despertar sexual, mientras que la otra como una cinta de terror donde un psicópata manipula a una mujer bajo una promesa romántica con todas las de fallar. Pero como quiera que se le vea, ¡No mames, que tremenda película! Me ha parecido una maravilla, atrevida, arriesgada. Ver la evolución del personaje de Benjamin es una locura, el como poco a poco las tentaciones y su enferma percepción del amor lo hacen perder su decencia y timidez es algo alarmante de ver, y es que sin dudarlo este es un relato tramposo que te hace empatizar con su protagonista para de la nada convertirlo en un monstruo, y a mí me ha dejado tan sorprendido como emocionado.
Ya no me quiero alargar más, solo me queda decir, que tremenda historia, que preciosa la música que la acompaña, que edición y cinematografía tan chula y que final tan desgarrador.
Me tomó por sorpresa este filme, pero sin dudarlo me ha encantado y me ha hecho sentir un montón de cosas. Buenísima.",4.5
mrs robinson invented milfs,4.5
"THE SOUND OF SILENCE
Mike Nichols shows a subject as complex as a university student's sexual awakening for what it is: decision and security, the illusion of choosing a better future. However, it's important to understand that this isn't a typical romantic comedy or tearjerker drama (in fact, it stays halfway somewhere between both extremes), rather it's the conversion of all marital unions (real or fictitious) that, due to the clash between rebelliousness and strictness, leads to chaos, robbery, repentance and an atypical (and certainly bizarre) test of love. The arised apathy from shame and defeat in several inappropriate and erotic decisions, reaffirms the dubious future over the adventure.
Although Dustin Hoffman manages to maintain interest as Benjamin Braddock, the truth is that Anne Bancroft is the real star as the quintessential original sexy bad mother, it's thanks to Mrs. Robinson that the story lives on, due to how scandalous her presence turns out to be for family values. Combined with the music by Simon & Garfunkel and a level of intensity and suspense that keeps the story tense and uncomfortable, it's the perfect portrait of uncertainty as part of life, exemplified in a beautifully illustrated ending that shapes the course of the leading couple in the back of a truck. Ahead of its time.",5.0
"“Ben, what are you doing?
Well, I would say that I'm just drifting… Here in the pool.”
It’s hard to put into words exactly what I think about this film.
The Graduate is a film I relate to deeply. I think it’s a film many people my age relate to. 
The future is a scary thing. For my entire senior year, the future has loomed over me, and it still does. Much like Benjamin, everywhere I go, people ask me questions about the future. It seems that’s all the adults in my life want to talk about. They ask “where are you going to college?” or “what do you want to do in the future?” and I’ve never truly had a good answer. And much like Benjamin, I don’t know why I don’t have a good answer.
Life is confusing. I don’t know where I’m going to end up, or the kind of life I will lead. I don’t even know what the next 6 months might hold, much less the next 60 years. 
And that’s what The Graduate is all about.
The uncertainty of youth. The pressure of being on the brink of adulthood, as the adults around you push you into the future. Benjamin is a well-off and intelligent man. His possibilities are so incredibly broad if he just puts in the effort. But there’s something blissful about youth. You lack the responsibilities of adulthood, and accepting those responsibilities as you grow older can be intimidating. 
The themes of uncertainty and stress for the future are only possible due to the fantastic screenplay and direction. Mike Nichols’ charming direction perfectly encapsulates Benjamin’s feelings of depression and anxiety. The cinematography is beautiful as well. The lighting and framing is excellent. The dialogue is oddly syncopated, giving the film it’s awkward, naive feeling. The acting from every member of the cast is great but Dustin Hoffman was obviously the standout. Through the first act he doesn’t talk much, but expresses a lot simply through his body language and expressions. 
In conclusion, The Graduate might be the realest film of all time. Benjamin is one of the most relatable characters in film, in my opinion. This film found me at a very weird and melancholic time in my life, and I think it found me at the perfect time. 

“I’m just a little worried about my future…” ",5.0
"""The Graduate"" ist einer der Vorreiter des New-Hollywood Kinos und für seine Zeit revolutionär. Bricht mit Konventionen, rückt die starren Moralvorstellungen der amerikanischen Gesellschaft und die Weldfremdheit der jungen Generation in den Fokus und nimmt diese gekonnt aufs Korn.
Dustin Hoffman brilliert in seiner ersten großen Rolle und Anne Bancroft und Katharine Ross verdrehen ihm hier erfolgreich den Kopf. Der Soundtrack aus großartigen Popsongs von Simon & Garfunkel funktioniert einfach, auch wenn die Songs teilweise overused werden. Spätestens wenn Scarborough Fair das fünfte Mal in 10 Minuten ertönt, hab ichs wirklich mehr als genug gehört. Die ganzen Kniffs in der Kameraarbeit sind klasse, seien es die ungewöhnlichen Einstellungen, die Zooms oder die geniale Kamerafahrt in der Eröffnungsszene. Auch die Dialoge sind großartig, teilweise so absurd und unvorhersehbar. Die Charaktermotive bleiben teilweise etwas unklar, warum darf Ben nicht mit Elaine ausgehen, warum erwidert diese später seine Liebe, nach allem was er getan hat.
Trotz alledem ein Film der unheimlich Spaß macht, was allen voran an den tollen Darstellern liegt, natürlich aber auch an dem spitzen Humor, den schicken Pop-Elementen oder der großartigen Kamera.",4.0
Watching this a couple of days after graduating college just emotionally hits me like a freight train.,5.0
hey it's just like that scene from wayne's world 2,5.0
"L’intro de (500) Days of Summer marque un point : tous mes déboires relationnels d’ado/jeune adulte sont les conséquences directes d’avoir jeté mon dévolu sur The Graduate comme « comédie romantique » de prédilection quand j’avais 14 ans (merci, maman). Le fameux regard d’Elaine dans le bus me brise le cœur, c’est le détail qui fait tout le génie du film et qui m’a longtemps échappé.",4.0
"mrs. robinson:
ben: mommy? sorry. mommy? sorry. mommy? sorry. mommy? sorry. mommy?",4.5
they copied the bee movie :((,4.0
"There's a corrupting force that moves throughout The Graduate, rooting itself in whatever existential boredom it can find. At the beginning of the movie, Benjamin is bumbling and nebbish and polite and sweet. By the end, he's a pretty unsavory character. Mrs. Robinson taught him that being unsavory is a possible mode of being. She is aggressively pushy towards him, and her seduction technique is to ignore his protests. But we can empathize with her rationale: she feels purposeless and powerless in life, and Benjamin is one of the few people she has power over, so she takes what she wants from him. Is she respectful of Benjamin's agency? It's hard to say. You can cast her actions as selfish, where she is taking what she wants from a world that doesn't let her take very much; or you can cast them as teaching moments, showing Benjamin how to break out of his shell. Either way, Benjamin is also rudderless and full of existential angst, and susceptible to Mrs. Robinson's lessons... she shows him how to be pushy in love. But he's rich, young, white, and male, so his subsequent rejection of conventional social norms is much scarier. When he becomes a predator, he can bend the world to his whims.
Elaine's decision at the end is so interesting. One would expect Benjamin to have fully repulsed her. Why doesn't it? (Is this a story about a stalker breaking down his victim? That's a take I've seen.) She's less developed than the other two characters, but I think intentionally so: we're meant to extrapolate from the other two characters to learn her situation. She too feels purposeless and living in bad faith. So, Benjamin's attitude toward life overtakes her just as Mrs. Robinson's overtook Benjamin. Everyone gets corrupted! Any moralizing about whether this is a negative corrupting force or a positive self-actualizing force is left unstated.
The Graduate is one of those rare movies that is breezy and hilarious while also deep and psychologically rich. It's a treatise on the contagion of existentialist thought.
I love the existential romcom. Say Anything falls in this space for me, as does The Heartbreak Kid, which was directed by Elaine May, Mike Nichols's onetime comedy partner. Nichols and May were clearly attracted to the same sort of material. (I still haven't heard any of the comedy they did together. I should fix that.) Nichols includes more assertive visual jokes in the cinematography than May—Benjamin jumping on the pool mat cutting to jumping on Mrs. Robinson, the well-timed toast pop-up, the focus onto the gorilla, the long run down the sidewalk, the classic shot of Benjamin framed inside Mrs. Robinson's bent legs—but Nichols and May are very similar in directorial style. Both movies have a nearly identical shot where the camera looks up from the protagonist's point of view at their love interest silhouetted and haloed by the summer sun.
Benjamin has an awful lot of the behavioral markers for autism. I wonder if this performance is what led to Dustin Hoffman's casting in Rain Man? This feels like a stronger portrayal of autism. Less heightened.
────────────
Humiliation Challenge: a movie I'm embarrassed to have not already seen.",5.0
"inmediatamente es un equilibrio perfecto de drama, comedia y algo de erotismo. un excelente retrato de vulnerabilidad encarnado por Dustin Hoffman, un joven recién graduado que navega un mar de incertidumbre, quién representa a las personas que se sienten atrapadas en este tipo de purgatorio de estilo de vida, sin camino hacia atrás ni camino hacia adelante. demuestra cómo se siente la perplejidad e inseguridad en la juventud, buscando cualquier cosa que lo distraiga de la inevitable crisis de crecer, capturando…",4.5
"hold up why does hardly anyone talk about this on filmtok??? the 2nd easiest 10/10 I've ever given. (check my Top 4 😉)

10/10",5.0
"I love this movie too much it’s amazing
Dustin Hoffman in this film might be a top 5 favorite performance of all time for me.",4.5
"I thought this film was surprisingly pretty funny. Dustin Hoffman nailed his role to perfection. The soundtrack was immense, probably one of the best i’ve heard for any film.",4.0
Oh I adore this,4.5
"Yet another film that is much better than I remembered it to be. Might also have some of the best editing in a film that i’ve ever seen.
Also, can we just take a moment to recognize how surprisingly funny this was?",4.5
I wouldn't mind being seduced by Mrs. Robinson at all.,4.0
"DO DO DO DO DO DO DO DO DO DO DO, AND HERES TO YOUUUU MRS ROBINSON",4.0
"One word
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
plastics


I don’t think I can ever listen to Sound of Silence again


the ending oof
so good",4.0
I really loved how this was made but I wish I connected with it more personally.,3.5
"I know the soundtrack has been memed to death but even then it works beautifully. Also, this movie is way funnier than I remembered.",5.0
Can’t believe this movie plagiarised Shrek’s iconic ending,3.0
"Greatest treat: Laid the groundwork for every cinematic and non-cinematic MILF fantasy to follow. Sorry, Stifler's mom, but you don't hold a candle to Mrs. Robinson. In a choice between two cougars, she's the one who gets to hold my candle. Giggity!
Weakest element: It ends.
Films and TV shows that came to mind: American Pie, Boogie Nights and The Simpsons (Episode 5x21 - ""Lady Bouvier's Lover"")
Songs added to my Spotify list: The Sound of Silence by Simon & Garfunkel…",5.0
"I regret didn't watch this movie earlier and the soundtrack, simon and garfunkel is really good for this movie...",5.0
certainly good but i can't understand all the hype around it... its really just about some creepy horny upper-class white dude who's just generally unlikable,3.5
"(with commentary by Steven Soderbergh and Mike Nichols)
I needed to get ready to film my script...
Being that the subject matter is similar, I thought I'd watch this for more inspiration and research.
Anyway, Extremely Highly Recommended if you didn't know.",5.0
"My first film class ever was in my final year of high school, but the kicker was it only met for fifty minutes a day. One day we started watching The Graduate and the next, I got sick and stayed home, missing the rest of the film. So far as I knew, this was a comedy about a guy having a tawdry affair with a sexy older woman.
Finally catching up with it now, it's a hugely impressive film. It…",0.0
"Yes I’m drunk 
Great way to end the new year
It’s a MASTAPIECE",5.0
"He went once on a date with her, slept with her mom and she might marry him?",4.0
Just imagine how awkward their family reunion is going to be.,4.0
"It's a little bit difficult to me to talk about ""The Graduate"". I mean... This is simply the best movie I have ever seen. I totally get into this movie everytime I see it, I feel Benjamin's drama in my skin.
I have to confess that the first time I heard someone talking about this movie, i really didn't give a damn about it, because of its title here, in Brazil (""A primeira noite de um homem"", that means something like ""The first night of a man""). I was thinking that this movie was just one more movie about young people trying to get laid. A terrible mistake. Someday, I decided to watch this movie. At the first day, I watched it at least three times, in sequence. Then I bought a copy for my small movies collection. In the same week I bought it, I watched it everyday.
Everything in this movie is perfect to me. The first thing I paid attention was the soundtrack. I'm a big fan of Simon and Garfunkel's work, and i found simply amazing that they had all the soundtrack of the movie.
I think this movies really shows something very simple: You'll never know what you will want tomorrow, and what will happen in your life. I mean, isn't life ironic? Benjamin never expected to fall in love with Mrs Robinson's daughter. If he had listened to Mrs Robinson and never went out with Elaine, would he just stand with that ""empty"" feeling for all of his life? He just wouldn't know.",5.0
"This was a mythical viewing experience for me. At moments, I really understood why it's a cultural cornerstone of the 60's, but at other times, the movie didn't work for me. Frankly, I think along with Cabaret, it's one of those that is held in high esteem for being a great film in its time, but simply hasn't been able to transcend time periods.",3.5
"my brother came in when they sat on the bus. it was really weird. i was physically pulled out of the world. it’s rare that i feel so entrapped in a story and a world of cinema. i was within it, i was indulged. it had grabbed me and pulled me with it into it’s messy, weird, comforting universe where i was sat there; in a trance; in the graduate. ",4.0
I don’t think Simon & Garfunkel knew what the movie was about.,4.0
cinema,5.0
is it bad that i know this as the movie from 500 days of summer..,5.0
"few faces capture the inertia and disillusionment of an aimless college graduate better than dustin hoffman’s, even behind a comically large scuba mask.",4.5
"Flawless cinematography, flawless writing, flawless acting and the use of popular music as an essential part of storytelling made The Graduate such a huge cultural phenomenon in the 60’s that had a massive impact on future movies and filmmakers.",4.0
"Another bucketlist film checked off. 
Oh wow was this absolutely brilliant. Ugh loved it so so much. Another film where I was just thinking to myself while watching… why did I leave it so long to watch it. 
A true classic and I can see why, utter brilliance.
The ending was just cool as :))",4.5
bro was living the life since he was going about with a MILF (Mrs. Robinson) then knocking about with her daughter at the same time (literally me) (real),5.0
"I’m fucking speechless. 
Truly phenomenal, groundbreaking filmmaking and one of the greatest screenplays of all time. This has instantly become a favourite. What a film! Amazing performances, and it might have the greatest film soundtrack in all of film. Deeply personal and relatable. Intelligent filmmaking, manages to be hilarious but submissively unhinged. An all timer film. And what a fucking ending.
Shameless plug- boxd.it/ebLwi",5.0
"This movie seems to wane in popularity and reverence as time goes on, and as much as that’s a shame it also makes perfect sense.
The Graduate is not an openly emotional or clean film. It’s curt and absurd, taking big themes and examining them in a method that’s anything but concrete. Characters are three-dimensional but also ridiculous, they interact in ways that are both natural and comedically uncanny. 
It creates an experience that could be alienating to many, like a snobby version of a Coen brothers film, but damn if I don’t fuck with it so hard. Nothing else has been so distant yet so innately honest. It’s so bizarre it that in turn becomes universal. Feelings of alienation, disillusionment, and confusion have never been better communicated. The effectiveness of these themes come across as complete in their distant and muddled execution.
Every single line of dialogue, shot, soundtrack choice (Simon and Garfunkel my beloved), and every other minute detail distinctly belongs to The Graduate. It exists as a microcosm of the late 60s but is still poignant so many years later. It’s quietly one of the most unique movies ever made and should be considered one of the best ever.
Also the older I get the more I relate to Benjamin and I am so not ok with that at all.",5.0
фильм про типичных парней окончивших синергию,4.5
the graduATE,5.0
"Perfection
5/5",5.0
