Comentario,Nota
No one will ever be more of a cockblock than an adolescent child in a Douglas Sirk movie.,3.5
"Douglas Sirk fires on all cylinders with this scorching romantic melodrama that sees Barbara Stanwyck momentarily part the clouds raining on lonesome Fred MacMurray. The master of the weepie makes his presence known before the first line of dialogue, undercutting fairy-tale idealism as we fade from the Once Upon a Time, in Sunny California inter-title to pouring rain in the street, only the first of many ironies peppered throughout. A sort of male flip-side to All That Heaven Allows, Sirk’s…",4.5
"nothing quite beats waking up at 8 on a saturday morning, smoking some weed, drinking coffee out of my gromit mug, and watching an absolutely brutal sirk movie
get fred macmurray and barbara stanwyck together and homes practically start begging to be wrecked
“waiting is part of being in love.”",5.0
Generic and honest movie about being a guy.,3.5
"i love douglas sirk’s absolute visceral hatred of the whole “american dream” 1940’s-1960’s american capitalist type way of life
for some reason to me it feels so similar to ozu’s critiques of post ww2 working life/conservatism in japan as far as showing these things through the lens of average people in everyday life melodramas
hope that makes a tiny bit of sense but he’s awsome",4.0
"I’m sorry but I would fucking kill the wife and kids for Barbara Stanwyck
(more to come soon)",5.0
"Not ashamed to say I ugly cried during this multiple times in the theater. Alright I'm a little bit ashamed. But this movie is absolutely incredible, I assure you. Watching this on the big screen, on 35mm as it was meant to be seen, was a magical experience.",5.0
"The best Sirk.
The best Stanwyck.
The best MacMurray.
It seems to acquire more emotion every time I revisit it, and so much of that comes from the Russell Metty cinematography, that's so intelligently colourful despite being in black and white. His compositions continually externalise character's inner torments, conflicted desires and familial division. Dotted around the protagonist's warm, inviting family dream house there are cold pockets of shadow, turning a neglected father's home into an imprisoning tomb. It's that rare melodrama where you can understand every character's point of view and heartstrings are pulled across the ensemble with an equal amount of sympathy.
Had to re-watch my favourite MacMurray performance after being treated to an imported pinot noir from the MacMurray family vineyard for Christmas.",5.0
the Douglas Sirk Fuck Them Kids Cinematic Universe,0.0
The scene where Barbara Stanwyck confronted those kids gave me life. They were absolute trash.,4.0
"Douglas Sirk’s romantic drama in which a toy businessman starts to renew a previous love when a past worker comes back into his life. Starring Fred MacMurray, Barbara Stanwyck and Joan Bennett.
There’s Always Tomorrow is most notable for being the last of four films that Fred MacMurray and Barbara Stanwyck did together.
In case you are wondering what the other three are, I can tell you: Remember the Night, Double Indemnity and The Moonlight.
Double Indemnity will always be…",4.0
"There's Always Tomorrow reunited Barbara Stanwyck and Fred MacMurray who had previously shared the stage in Billy Wilder's Double Indemnity; however, this time their on-screen affair didn't involve staging a murder... though, one could easily envision this story also taking a morbid turn at some point.
Douglas Sirk didn't seem interested in helming a story like that. He chose to be party to this project likely driven by the same obsessions that carried him through his previous exploits, all critically…",4.5
"""Love is a very reckless thing. Maybe it isn't even a good thing. When you're young and in love, nothing matters except your own satisfaction. The tragic thing about growing older is that you can't be quite as reckless anymore.""
Fred MacMurray plays a toy manufacturer who feels lost in his marriage and family. Though he loves his wife and children and cares very deeply for them, his sense of self is dissolving, his light flickering - and no one…",4.5
"Fred MacMurray and Barbara Stanwyck.
Flawless melodrama from Douglas Sirk, as usual!
This one is black and white, contrary to most of his American films. Takes a weary look at the American Way through a dilemma concerning love and responsibility.",4.0
The bluest moon.,3.5
"With this male-centered melodrama Sirk punched me right in the face and I loved it. 
P.S.: Can‘t stress enough how satisfying it is to witness the great Barbara Stanwyck rip into the Sirk’s bratty children",0.0
its actually crazy that some people call Douglas Sirk camp,4.0
can't figure out if barbara stanwyck was out there trying to get the husband or the wife,4.0
Brief Re-Encounter,4.5
"barbara stanwyck was so cool
the B&W is still beautiful but by god, this is Sirk! i’ll feel forever robbed that i’ll never know what it would’ve been like to see Stanwyck dancing with Fred Macmurray on a windy summer night at a Palm Springs resort in the lush full color that Doug seemingly reserved only for Rock Hudson",3.5
"I always start Douglas Sirk movies in high spirits, and forget that it always ends in pain.",5.0
Sirk is right to  assert that there’s nothing more irresistible to a possible mate than being a successful toymaker. I bet Milton Bradley had a date every night!,4.0
perfectly pitched performances. Bennett under handing every delivery like she is the warden of domesticity.,4.0
"Another Douglas Sirk romantic melodrama.
If this was made by at least 90 % other directors, it would be average at best. But Sirk focuses on Fred MacMurray’s character as the gentle and sensitive and often ignored “man of the house”. He’s feeling like life is passing him by, while his kids and wife keep making plans that don’t include him. One day, an ex employee comes unexpectedly comes back into his life. Barbara Stanwyck plays the former worker and she seems to be a pleasant diversion from the ordinary routine of his life. MacMurray and Stanwyck have a great chemistry together.",4.0
fuck them kids,3.5
"To be upfront, I typically prefer Fred MacMurray in darker roles such as The Apartment and Double Indemnity over his more chaste, “aw shucks” fare. However, the way director Douglas Sirk uses MacMurray’s typecasting in his criminally underrated There’s Always Tomorrow is actually one of this film’s biggest upsides and strengths. What’s so wonderful about the film isn’t solely that it reunites Indemnity leads Barbara Stanwyck and Fred MacMurray. It is a women’s picture executed in reverse, one in which Sirk treats MacMurray’s married working…",4.5
fuck them kids,3.5
Wilder is such a cheeky little bastard for casting Macmurray in that role in The Apartment after this.,4.5
"god that ending was heartbreaking. expected, but there’s this sliver of hope you carry with you during the film’s runtime when it just disappears. so they go their own way where they’re left to wonder what could’ve been as we do the same.",3.5
"This is the second time I've become emotionally invested in a 1950s melodrama starring Barbara Stanwyck and boy did I enjoyed this. There's just something about melodramas and Barbara Stanwyck that really hits me, ya know? Anyway, here's why I love this movie so much.
First of, there's just the general premise and vibe of the movie. A tale of two people hung up over missed opportunities and what-ifs coupled with themes of neglect and marital monotony? I eat that shit up. Plus, there's the spellbinding chemistry between Barbara Stanwyck and Fred MacMurray. They were just as enchanting here as they were in Double Indemnity. Naturally, it is also mandatory for me to commend the performances of everyone here as this movie wouldn't have been possible without them. Like I previously mentioned, special props to Barbara Stanwyck and Fred MacMurray with their ""right person, wrong timing"" dynamic and making me actually root for them even if they were almost having an affair. Joan Bennett also shined here as Marion Groves, the oblivious and emotionally distant wife of Cliff Groves. The fact the film never portrayed her in a bad light is just so refreshing to me because often in movies there has to be a horrible spouse to justify an affair but here, Marion's only flaw was being too focused with the children and housework and neglecting her husband's emotional needs which is not even considered a flaw by some people. Anyway, I wanna thank the actors of the kids for playing the most annoying children in the planet. They weren't that bad, just extremely bad with communication but they were still really annoying so props to them. I sure hope those kids actually treat their dad right after the movie ends. And major props to Pat Crowley as Ann for playing the only non-adult character with more than a half a braincell.
Overall, I highly highly recommend this film if you wanna feel empty and sad for the next few hours. Idk why but this just resonated with me so deeply. Maybe it's the what-ifs of Cliff and Norma's relationship. Oh well, I also let you know that I teared up at the ending so there's that warning
5 stars.
PS. Didn't expect to thirst over Fred MacMurray riding a horse yet here I am doing exactly that.",5.0
"""It's so easy for a man to slip into a rut and once he's caught in it, he doesn't dare do the things he used to do, he doesn't feel the excitement he used to feel. If anything he feels a little scared of life.""
Barbara Stanwyck and Fred McMurray team up again, this time with Douglas Sirk at the helm, and they're not out to commit the perfect murder but instead, the perfect heartbreak.
I will always sing the praises of Fred MacMurray as the antidote to the mid-century macho man. In There's Always Tomorrow, he stars as Clifford Groves, a toy manufacturer whose wife declines his romantic gestures and whose kids treat as a walking, talking bank. Then, out of blue, returns an old flame, Norma Vail, played by the inimitable Barbara Stanwyck, and sparks immediately begin to fly. Clifford Groves is such a unique character for the 1950's: the neglected husband. Most depictions of married men in this era uphold traditional masculinity, with the man being the unquestionable head honcho; for Cliff, it seems like quite the opposite. Fred MacMurray never had the ego many of his contempories had and he wasn't afraid of playing men who didn't come out on top and never does it show better than in There's Always Tomorrow. MacMurray takes on his most vulnerable role yet. There's such a marvelous sensitivity and emotionality in his work that it is impossible to envision any other actor as Cliff Groves. If there was any role where he should have been nominated for an Academy Award and won, it's this. The yearning in his eyes at the last scene as he watches the plane taking Norma back to New York will bring tears to yours.",5.0
"What a sad film about the people we take for granted, the loneliness of complacency in domestic life, becoming robotic toys that just go day by day, hoping for someone to notice you again.",4.5
"would have loved for this to be in color, but adored it anyway",4.0
"[Mild spoilers for this 65 year old film]
A mid-life crisis melodrama framing social conformity as a personal emotional prison.
The title is a jaded label for a world where everybody is either miserable or fooling themselves. The son is “suspicious,” his girlfriend is “gullible.”
Ellen’s piano playing sucks. “Ellen is doing so well with her music, isn’t she?”
The single career woman pines for a family… until she doesn’t. She’s not really conflicted “I have my life” and nobody mentions what busting up the home would mean to the man’s wife.
According to this story the real torture victim of post-war Levittown 9-5 suburban hell is the husband who, because of the social stigma of divorce, has to choose between his love for his old flame (who, again, is meh on the whole idea) or ever seeing his kids again.
Ten years after this film was made the idea of “weekends with dad” became mainstream but 65 years later it is still a magical juggling act for a woman to pursue a career with the energy required and maintain a household with 2 kids.",2.5
"For me, watching a Douglas Sirk melodrama is not dissimilar to watching sports in that I spend the entire time screaming at the television. In the case of Sirk, instead of bitching at the refs for blowing a call, I'm getting mad at the teen-aged characters who are always interfering with the love lives of their parents and shouting things like, ""Vinnie, you ungrateful little shit, leave your dad alone and let him fuck Barbara Stanwyck already!"" It's a lot of fun.",4.5
"Douglas Sirk movies always make me stop and think, do I *really* want children?",3.0
"A revisit of this black-and-white gem confirmed that There's Always Tomorrow is as good as anything that Sirk has put forth, save for the utterly overwhelming emotional heft of Imitation of Life and All That Heaven Allows. Toy-maker Cliff (Fred MacMurray) may feel taken for granted by his wife Marion (Joan Bennett) and his three children, but he's also never a caricature: this is a mid-life crisis, not a full-blown marriage-in-crisis, and that's a much more compelling narrative. Sirk's understanding of gender dynamics is masterful here—Cliff's longing for the excitement and spousal attention of pre-children youth is much more powerful than normal because, frankly, he's not a dick. He's frequently thoughtful and tries to plan romantic getaways with his wife; he's polite and warm; he works with toys, for heaven's sake! His desires seem to be for balance, not self-centered ego-filling. One gets the sense he'd be perfectly content with weekly evenings out and occasional lingerie. And yet, he's still obviously oblivious to how much Marion takes on with keeping the house and raising three boisterous kids—an observant, knowing comment by Marion near the finale about where they are in their lives really resonates as hitting the nail on the head.
Meanwhile, Norma (Barbara Stanwyck) serves to fill the supposed hole in Cliff's heart, but as a strong, career-oriented woman, she's hardly just a supporting pretty face. In fact, she's the perfect complement to Cliff and Marion—fiercely successful, smart, and loving, but lacking the familial touch and, despite appearances, also missing something in life. Their newfound rapport is built on genuine common interests and feelings—they were sweethearts 20 years prior to Norma knocking on Cliff's door—but also symbolizes that bittersweet need to rekindle a connection built on the sense of optimism that can only come from the (mostly) unknown. Nuances such as this are what make There's Always Tomorrow so, so strong. Vinnie (William Reynolds), the oldest son, smoothly adds a layer as the suspicious son whose guess of a full-blown affair between Norma and Cliff—and subsequent headstrong actions—are simplistic as only a teenager can be, if not lacking in some (major) level of truth. When Cliff tells Norma that he loves her, it's hard for us to know how much is that and how much is his infatuation with the idea of her. MacMurray and Stanwyck, 12 years after teaming up in Double Indemnity, are both lights out here, hitting all the notes with just the right levels of pitch.
PRO",4.5
"This is Sirk (as I've seen) at his most explicit: repressed desires are openly discussed and visual symbols are props that characters recognise as their own representations.
It is in the blocking and staging of conversations that Sirk reveals a deeper level of empathy for this story about an unappreciated husband who accidentally falls in love with a long-lost friend (the woman who finally shows him some attention).
Fred MacMurray's Clifford Groves is consistently met with profiles, downturned eyes or…",4.0
"This is not a movie about a doomed love story. It's about the problems of standard family model and about man's tendency to wish for what he doesn't have.
In the end no one gets wiser, nothing is actually resolved, but Douglas Sirk has just provided us with one of the most colorful black and white movies.",4.5
""" It's funny. I'm positive your father hasn't done a thing to be ashamed of, but, you know something, I wouldn't blame him if he had."" — Ann (Pat Crowley)
Fred MacMurray is reunited with a woman from his past (Barbara Stanwyck) against the backdrop of his stifling home life and family. His children suspect him of having an affair, and he has fallen in love, but is torn between his family life, and the promise of a rekindled youthful passion.
Sirk makes this sad mid-life crisis tale fascinating and layered, and moves us through the domestic spaces and MacMurray's workplace ( a toy factory) with deft and exhilarating gestures. The score features an excellent use of the theme Blue Moon in various forms.",4.0
"""Tonight, for a little while, time stood still,"" says Barbara Stanwyck to Fred MacMurray the first night they have been reunited as friends. The pain of this notion, though, is that neither of them quite realise just how much time keeps moving on from them. Related: this features my favourite toy train set of all the films, and possibly also the most painfully sad tears Stanwyck ever shed on screen.",4.5
"I was alive....and wanting you.
Ironic title considering this romance exists in the clutches of nostalgia and what could have been.
Somehow watching this made everything click about why I love toy trains, miniatures, pining, the past, and tender adultery romances.
The moment MacMurray and Stanwyck reunite on screen (for their characters about the same amount of time has passed since they first fell in love as different people in their first film together) is one of those perfect, mythic movie magic moments because of the actors' shared histories in other worlds. We recognize them their union as both fated and meant-to-be (Remember the Night) and devastatingly toxic (Double Indemnity). It's the perfect recipe for the most impossible impossible romance and that is my favorite sort of romance.
Tonight, for a little while, time stood still *the train goes round and round, in perpetuity and without destination*",4.5
"Douglas Sirk frequently makes some of the most beautiful color films I’ve ever seen, and here he made one of the most beautiful B&W movies I’ve ever seen. The use of pitch black shadow is astounding.
It’s also a wonderful, emotional story that rarely gets told. Sirk takes the “married guy wants to have an affair” story and examines the question of “why?” deeply to create a film with sympathy and understanding for everyone involved. 
Everytime Joan Bennett says “alright I’m going to sleep now, goodnight”, you feel MacMurray’s pain. Sirk just wants people to have sex more, and you gotta respect him for it.",4.5
"This is one of those movies which I wish existed in a form where it was longer without actually adding any scenes or making the film more expansive. I think this slightly suffers from the moments not playing as long as they could and there not being enough to perfectly establish the emotion at hand.
The story is quite great in its own right. A working father and a husband feels neglected because he yearns for a connection with his family, but the moment he comes home his kids and his wife are too busy for him since they understandably have lives of their own. He plans a trip for just him and his wife, but just before the trip the wife can't go because the youngest kid sprains his ankle. The ankle sprain is a rather nifty injury to pick because while it definitely hurts and requires care, it's nothing that the maid and the older siblings couldn't handle. So the wife insisting on staying home to tend to the kid does signal that she's so attached to motherhood that she can't let go for even just two days.
The man ends up going alone as he coincidentally is able to schedule a business meeting to the destination to justify the trip. He comes across an old friend he used to work together who's now divorced. A tension and a connection flares up between them which becomes overwhelmingly strong as it is contrasted with his mundane life. He luckily isn't portrayed like a flimsy man who's chasing the first sight of excitement even though Stanwyck is stunning and one could think that way. Sirk wisely starts of by showing MacMurray simply seeing Stanwyck like an old friend. There is not lust in his eyes which completely sells you on them having just been friends. The lust only comes later when their connection grows.
Having more time in the narrative to let the emotion grow would make the film better as MacMurray's turns at times happen a little too soon and I think the film could have used more moments to fully convince me on his emotional drive. All of what happens in the movie makes sense, but I struggled a little at times because MacMurray partially acted selfishly and didn't downplay his emotions when he really should have for the sake of decency since he's a married man with children. I empathize with his dissatisfaction, but the film doesn't make me fully feel his dissatisfaction and I think it really should have.
The Bigamist doesn't really have anything in common with this film considering the stories are so vastly different, but I would say that both films have the connection of a man engaging in something which is ""wrong"", but which would also be understandable. The difference just is that The Bigamist makes a far better impression when it comes to the male lead being as well intended and empathetic as he can be and this one clearly wants us to empathize with the man, but I'm not fully sold in on him.
I still love the whole movie because the tone is fantastic and the subtext is sound when it comes to the examination of heteronormative family norms. The performances are also great especially from the three leads and the ending is just downright juicy in its melancholy. I also just wish that it had been a little longer.
As much as this is quintessential 50s cinema with its melodrama, I genuinely think a fantastic remake could be made out of the story with today's indie drama sensibilities.",4.5
Douglas sirk is mad/dad/sad as hell.,4.0
"Actress of the Month: Barbara Stanwyck 
There’s Always Tomorrow was amazing! Sirk has impressed me once again, this time with a black and white film! This film might feature my favourite Stanwyck and MacMurray performances. They’re both  perfect together. I also really liked Joan Bennett. I’ve seen a couple of films with her, but I haven’t loved her the same way I do here. I thought William Reynolds also did a great job. He’s so good at playing the dislikable son. There’s Always Tomorrow is a phenomenal melodrama and would make a great starting point for those trying to get into Sirk.",4.5
"There's Always Tomorrow que se disent les personnages du film, mais nous, nous sommes tomorrow et ce que nous désirons par-dessus tout c'est ce passé. Nous voulons être un fabricant de jouets marié à Joan Bennett, nous voulons faire de petits voyages d''affaires'' dans un resort de Palm Valley, nous voulons flirter avec Barbara Stanwyck... nous voulons les ''problèmes'' de Clifford Groves, ces beaux problèmes ennivrants et féériques propres aux films de Douglas Sirk. Seigneur, nous vous en supplions! Donnez-nous ces problèmes sirkiens du passé, ils sont infiniment plus poétiques, nous n'avons que faire de ceux de tomorrow.",4.5
"Sirk does it again, got me good. More or less embodies the feeling of waking up and realizing that you haven’t felt happy for a long, long time. The movie and the two lead performances are dense with sadness and regret and a sense that it’s far too late to do things differently. And while MacMurray and Stanwyck are great, Bennett really impressed me here. You get the sense that despite her quiet contented attitude that she’s been in the…",4.5
"המלודרמות של סירק מפעימות אותי כל פעם מחדש.
הסרט מציג תיאור פשטני ומרגש אודות האפלות הטמונה בתוך מעמקי החיים הפרברים, והכמיהה האנושית להימלט מן הכבלים.
בעוד שהחלום האמריקאי, ההרמוניה, השקט והשלווה הם מקור לכאוס של השגרה בשבי מודע, זיכרון נעורים מעניק הזדמנות ייחודית לסלול נתיב אסקפיסטי על מנת לשמור עליו בחיים, הרחק מן המציאות שעלולה להתנפץ מול העיניים מכל הזוויות האפשריות בבוא העת.
סגנון הבימוי האקספרסיוניסטי המנצנץ והמאוד איכותי של סירק מצליח להסב את תשומת לבו הקפדנית לפרטים ולתת לכל הניואנסים הרגשיים של הדמויות כל כך הרבה חיים.",4.5
"Easily one of the most underrated movies of all time, There's Always Tomorrow might just be one of the saddest films ever made. This movie blew me away the first time I saw it and blew me away again today. Another masterpiece of 1950s melodrama, There's Always Tomorrow is an amalgamation of Sirkian themes. For one, the film is about the suffocating existence of middle class suburbia. Part of me finds this film to actually be a dark comedy because…",5.0
"I dont blame the dude, I'd leave the country, using a kayak for Stanwyck",3.5
"Hey dummy, your wife is tres busy! Your children love you! You have a family! What are you doing?",3.0
"so much of this movie is about timing. cliff and marion are not as out of sync as cliff seems to believe! she has the same desires he does, he just has his timing completely wrong -- overlapping with the needs of their children. that marion gets a moment to admit to cliff that she missed dining with him, putting her head on his shoulder during a romantic movie.... only by this point he's too checked out to realize it. timing.
but also and it cannot be said enough: fuck them kids.",0.0
"What an emotionally complex, borderline acidic dissection of the atomic family, shattering the placid veneer of fatherhood and domesticity. Wonderfully performed, with gorgeously photographed chairosuro symbolizing Macmurray’s feelings of not being fully seen by his family. Belongs in the “fuck dem kids” hall of fame, like holy shit.",4.0
Perhaps the cruelest Sirk ever got.,4.5
"welcome to the World of Douglas Sirk, where emotions are BIG, children are AWFUL, and it WILL end in tears.",5.0
"Three of my favorite directors employed the pairing of Fred MacMurray and Barbara Stanwyck, Mitchell Leisen, Billy Wilder, and Douglas Sirk, but Sirk brings out a depth in their relationship that transcends genre conventions of noir and romantic comedy. There’s Always Tomorrow doesn't feature the quasi-supernatural and spiritual themes of Magnificent Obsession and All That Heaven Allows, or the purple Freud-flecked sexuality of Written on the Wind or Tarnished Angels, but features a very dimensional and layered portrayal of adult…",4.0
"That Blue Moon tune will haunt me for days...
Ever the master, Douglas Sirk is as emotive in black and white as he is in Technicolor.",5.0
"Sirk’s films, in their own way, are the most violent and scathing works of not only their time, but perhaps of all time. It's evident that his Melodramas, a subgenre seen as being over-the-top and completely soapy, that there lies a pulse on an America rarely discussed or talked about: the blatant and critical and vicious bite that society has on those who don’t conform or mirror familiarity, the faces of individuals so disillusioned by simplicity, or films that study…",5.0
"Thank you Metrograph and Nan Goldin for finally giving me a way to watch this movie.
American Suburbia is a humanity draining hell hole from which, once you've bought in, there is no escape.",0.0
"Douglas Sirk's masterful portrait of middle-aged malaise, with Fred MacMurray as the lonely and depressed family man seeking solace in the arms of old flame Barbara Stanwyck. I think Dave Kehr sums it up perfectly when he says that this is about ""the dangerous illusion that happiness is still possible."" The film is so perceptive in its portrayal of the slowly accumulating moments of dissatisfaction, and of the emotional toll it takes on everyone involved in this situation. A shot…",4.5
"a wonderful note to end the day on after finishing zweig’s journey to the past (they could be the same story, really). there’s a soft sadness that permeates this whole thing, even the moments they’re both happy together; this feeling holds even the film’s weakest moments together. one of those true films about loneliness, the cruelty of time, and chasing shadows.",0.0
"""I'm talking about my life, I'm sick & tired of the sameness of it.""
How can you beat the colorless of your life? The unbeatable feeling that you're in a cage among people you almost lived with your whole life.
A new approach of a sensational feeling, true and touchable in every possible way. Feeling like you become 10 or 20 years younger, like you never left youthfulness all those years ... it's a sensational feeling of giving and gaining. It's…",0.0
"super elegant and surprisingly rich, if a lil soap=y at times. didnt even think about it til i started watching but its pretty cool that this is a double indemnity reunion over a decade later. need to watch more sirk, for sure",4.0
"Douglas Sirk doing what he does best: Grand Melodrama. Also, it is nice to see Barbara Stanwayck and Fred MacMurray romantically involved with one another and she is neither wearing an ugly wig nor trying to make him murder somebody.
Dougla Sirk films ranked",3.5
"After all... tomorrow... is another day!

A sensitive movie about justifying the actions of a horny dad who is jealous of his children. The critique of the nuclear family was interesting, but it kind of doubles back on itself at the end. The wonderful chemistry between single Stanwyck and married MacMurray took on a tragic element. It also featured some classic conniving children who were essentially the villains of the piece.",4.0
"Grooved through and moved to my intro Sirk — All That Heaven Allows—. but trying to jumpstart human emotion while watching this one just made me feel like a semiotics major or something. The kind of classic flick that owes it’s status to being fun to analyze for 34 year old Brooklynites on Letterboxd. On that level, sure, I can appreciate the multi-entangled depiction of the domestic as 20th century spiritual prison (trapping the hapless family man within and locking the intelligent career woman out), but this is every inch the graceless, didactic melodrama Sirk was accused of making before the auteurists got their hands on him. The films idea of moral shading is to balance out the nefarious, buzz-killing teenagers who are certain dad’s having an affair despite having zero evidence by, get this, making dad get interested in having said affair AFTER said teenagers have already convinced themselves. Oh the dramatic irony! Doesn’t help that the emotional distance shown by his sexless wife is toggled on-and-off depending on whether we’re supposed to sympathize with his entrapment or tsk-tsk his actions.  Don’t know the history behind the Double indemnity re-pairing— guess it could have been a coincidence— but if it’s meant to meta-signify THE PAST that’s pretty funny. Yeah, those were great times lol. Anyway watch Brief Encounter. ",3.0
"This movie proves two things:
1. Children are a nightmare prison
2.  Sirk really knows how to tighten the screws and make love seem impossible in capitalist America",4.0
I love dreariness,3.5
No one could shoot passion like Douglas Sirk.,4.0
"Although the treatment of the material shows the restraint and sensitive handling dictated by the era in which it was made, this Douglas Sirk movie is yet another timeless classic that focuses on love and infatuation, and shows how these things can be damaged or nurtured, depending on the circumstances.
Fred MacMurray plays Clifford Groves, a toymaker who is blessed with a lovely wife (Joan Bennett) and children who seem to be turning into fine young adults. Clifford is content,…",4.0
"Shockingly the first Sirk film I've seen. This here is some quality melodrama. Familiar beats, but with a kind of heightened darkness where pointed cynicism lies. The visual direction is gorgeous, with great contrasts in the lighting and equally great staging. There are blunt visual metaphors here, no doubt, and yet the artistry of the cinematography encompasses that and let's those clear visual cue match the clear emotions on display in the performances. It's a neat trick and Sirk pulls it off while making it look so easy.",0.0
This review may contain spoilers.,4.5
Anyway.. fuck them kids I say leave ‘em!,4.0
First 10 minutes was a lump in my throat! Fantastic script!!,5.0
"Easily one of the most underrated movies of all time, There's Always Tomorrow might just be one of the saddest films ever made. This movie blew me away the first time I saw it and blew me away again today. Another masterpiece of 1950s melodrama, There's Always Tomorrow is an amalgamation of Sirkian themes. For one, the film is about the suffocating existence of middle class suburbia. Part of me finds this film to actually be a dark comedy because I find so much humor in how miserable the American Dream actually is. Other common Sirk themes include the crisis of womanhood stemming from the dilemma between career pursuits and domesticity as well as the toxic consequences of gossip. But my God, Sirk directs the hell out of this film. First of all, Sirk wanted this to be in Technicolor but the studio refused. The fact that the world was deprived of another Sirk Technicolor masterpiece is sickening. However, I'm not as pissed as I should be because although Sirk is renowned for his use of Technicolor, he was equally a master of expressionism. Shot by master cinematographer and frequent Sirk collaborator Russell Metty, There's Always Tomorrow is a breathtaking visual experience. The deep focus expressionist cinematography brilliantly emphasizes the tragedy of the story at hand. The shot of MacMurray sitting alone, blackened by shadows, smoking a cigarette while his wife tends to the children is gut wrenching. Oh, and of course that shot of Stanwyck next to the window while the rain reflects on her face making it appear as if she is crying is orgasmic. Sirk's mastery of mise en scene is also fully on display in the film. Love how Sirk uses the home, particularly windows and banisters, to make it appear as if the home is a prison. There's also a fantastic sequence involving candles that visually separate and represent the doomed fate of the characters. There's Always Tomorrow is also another Sirk film that originally had a different ending. However, I actually prefer the ending included in the film, because it's reaped in irony. It has the appearance of being a happy ending yet is anything but. And that gets us to another major Sirkian theme, appearances. The 1950s were all about the artificiality of appearances. The American Dream is a facade, a nice cover up for a society in turmoil. I said this yesterday in my review of All I Desire but I'm definitely buying this movie very soon. It's certainly one of my personal favorites",5.0
"99/100
Sirk, every the autocritical maker of melodramas, takes one of the most basic and effective narrative templates ever conceived- an emotional affair between two repressed individuals- and pursues it from every possible angle, giving every principle role a well-developed perspective that they’re never able to fully communicate to the other characters. The result is nigh unbearably moving- like the director somehow engineered an Ibsenian level of emotional complexity out of Brechtian dialectical dramatics. Almost certain this would be regarded as the filmmaker’s best work if it was shot in color.",5.0
"Solid melodrama, with some real passion and big emotions communicated through dedicated acting and filmmaking craftsmanship. Douglas Sirk was a master of the melodrama, and this is one of his better works. It's refreshing to see a story about a male's need for romance and the feeling of being loved and appreciated.
(YLE Areena streaming)",4.0
"Such a rich film, lots to explore in the intricacies of its melodrama, its reflections on aging, nostalgia, family, marriage, love, and sexuality, but all I can think about is how sad it is that movies aren't allowed these kinds of shadows and silhouettes anymore. Pretty much everything today seems so flatly light or dark in comparison, no more contrast, depthless and easy, saying ""this is it -- nothing to consider further.""",4.5
"Me and Douglas Sirk 👯‍♀️👯‍♀️🔐🤞🏻
He gets it",4.5
"I wrote the program notes for this Saturday’s screening of Douglas Sirk’s marvelous There’s Always Tomorrow at the Wisconsin Cinematheque. The film will be screening as part of a double feature with the 1934 version of There’s Always Tomorrow, both on 35mm prints. The screenings will be introduced by NCSU Professor Marsha Gordon. Give the notes a read, and come out to the Cinematheque if you’re in Madison; it’s one of Sirk’s very best. 
cinema.wisc.edu/blog/2023/09/25/blue-moon-stanwyck-and-macmurray-reconnect-sirk’s-heartbreaking-theres-always",5.0
"The Fred MacMurray risking it all for Barbara Stanwyck cinematic universe got to be my favourite franchise. He’s just like me. But nah seriously their chemistry is amazing as per. Sirk’s direction has a lot of flair here and the cinematography slaps as I’ve come to expect in his films. I enjoyed every minute of this due to the concise scrpit and symbolic silhouettes within it. It wasn’t afraid to get bleak and really subverted some classic hollywood romances tropes. A deep, layered and powerful voyage into the male psyche on several fronts.",4.0
"Everyone go see this at the Carolina Theater in November. It'll be introduced by the same amazing woman who introduced my screening and had a Q&A. Her name is Marsha Gordon (a film professor at NCSU, go figure). She brought so much joy and knowledge to the tiny little showing and we had such a great chat after it all. Catch me ordering her book as we speak.
Also the movie is so bonkers and I will be thinking about it for approximately three millennia. Just an incredible night.",5.0
"I’m honestly team Norma (Barbara Stanwyck) and Cliff (Fred MacMurray) coz they truly made each other happy. I mean it’s Stany and Fred literally the loveliest duo ever and this duo never disappoints.
That scene when Stany scolds the kids and basically calling them out.. she was so real for this.",4.0
ok barbara stanwyck. give heartwrenching speeches to ungrateful children who take their father for granted and clearly favour their mother. stand in front of the windowsill with tears in your eyes and the reflection of the rain streaming across your face. end the film on such a heartbreaking note. yeah i wanted to cry my eyes out its all good,4.0
