Comentario,Nota
"I wasn't prepared for all that charm and wit and all around wholesomeness, there's nothing more beautiful than finding a movie that makes you fall in love with cinema all over again.",5.0
"Mitchell Leisen captures a delicate balance of tones: from romantic comedy to melodrama, cornpone nostalgia and courtroom farce. A characteristic standout moment is a closeup on Stanwyck in her bedroom in Fred McMurray's family home, quietly processing her unexpectedly warm reception.",0.0
"Worth it for the leads and their immense charm and chemistry. 
In my Naughty or Nice list
Verdict: old timey nice 🤗",0.0
Excited to watch this again in December,4.0
"As soon as you finish the film, you’re always left with the question: 
But, why?
And the only answer you have is:
They just can’t.
And that is the most painfully bittersweet fate these characters can possibly have.
It has the sweetness of their relationship, actually one of the most compatible people you can have in two characters, they have fun together, they understand each other, they grow and empathize with each other. Credits to Mitchell Leisen’s amazing directing and Preston Sturges’ genius.
However, the bitterness is also there. Two people who will always have that side that is polar opposite. They know they can harm each other, at least she knows it, she can’t corrupt him like that, she loves him so. 
The film still feeds us with hope. If you still feel the same way we’ll pick up from where we stopped. But they still didn’t get married before she went to prison, they could but didn’t, because maybe they will never have their fairytale ending. They can’t.
I usually love sad love stories but Remember the Night just feels like too much. It is probably the only film that makes me look up for the US legislation from 1940 to see how much they’ll have to wait. But somehow it doesn’t matter, you know how it will end, and it sadly looks more like There is Always Tomorrow (1956). 
But this is still my go to Christmas Film. The film accepts it’s fate but doesn’t ler go of the hope that’s always there. The hope it build with us throughout it’s 1 and a half hour of runtime. Lee and John’s relationship development is the closest things get to real life. Their nuances are unique and can always apply to real-life situations. The sad truth behind the happy moments, but luckily their strength comes from these highlights, and there is always tomorrow.",5.0
"Bend the limits of the law for romance's sake, it's Gargus and Adept's Queer Cinema Challenge 2020! This week, we close off the spate of ""actor who probably wasn't queer but you'd never know from all the rumor mongering!"" themes with a film starring Barbara Stanwyck!
Remember the Night makes for a pleasant film built around the virtues of homespun love and small town simplicity that feels like it's teetering on the edge of having something to say. Its story, about Stanwyck's petty thief Leander being taken in over the holiday by Fred MacMurray's district attorney Sargent after he postpones her trial till after Christmas in hopes of convicting her with a less charitable jury, sees the pair travel across hill and valley to spend some getaway time with Sargent's family. These early going scenes are quiet good, if a touch strangely paced or toned in places - an early sequence with Leander's lawyer spinning a ridiculous story claiming she was hypnotized into stealing is amusing yet goes on for a long while, and most of the humor from Fred Toones' servant character is just plain stonefacing with how much he's asked to degrade himself. When the film's got Stanwyck and MacMurray alone and talking their differences out and slowly falling in love, though, it makes an enjoyable, lively march. There's some good business with the pair dancing together while Leander starts to see Sargent's more sensitive side, some fun runaround with a confusing map and a sudden interrupting cow, a nice joking country trial scene where they both surprise each other by putting their respective skills to use and respectively rising and stooping to save the other's hide, and a darkly shot, melancholic scene wherein they arrive at Leander's home and show Sargent and the audience alike just how broken and loveless it is. Story's spinning, gears are turning, actors are acting, all's right.
Once we arrive at Sargent's childhood home and dig into the holidays with his family? Remember the Night feels like it's found a cozy place to bunk for the night, settled in all safe and clean, and resolved to enjoy the atmosphere for a whole half-hour. Mark you, this stretch of the film is not empty or aimless: Stanwyck and MacMurray still put in the legwork of her adjusting to homelife full of warmth and care and people who don't belittle you for your mistakes, him trying to disguise his growing feelings for her as the hour of their court date draws closer, and both exchanging longing looks across domestic scenes to keep the spark alive. In total effect, unfortunately, Mitchell Leisen's direction puts a great deal of emphasis on that very coziness, the gentle quirks of Sargent's extended family, the loveliness of exchanging all precious gifts and singing beautiful songs and two dottering old ladies watching a young couple obviously fall for each other in the midst of a dance. It represents the film slowing down without taking time to really examine or highlight anything about our main characters, celebrating the virtues of their environment rather than what it does to them. While I am inclined to think cinematic appreciation for a time and place makes excellent film when done well, the execution here just feels too much like a studio-bound realization of such rather than an authentic slice of Americana at the movie's core. All exceedingly pleasant, and all doing terribly little to make me do much more than quirk my lips in a small smile here and there.
With Preston Sturges as screenwriter, and this being his final film for another director before he started overseeing his own scripts, one might feel inclined to think of this as a failure to find the depths in Sturges' work on Leisen's part. Personally, however, I find Sturges' screenplay lacking in what it does with the whole homestead sequence as well. When the film recaptures my interest in the final fifteen minutes, it does so with a few scenes of note - Sargent offering Leander escape as they take a detour through Canada, the pair confessing their love and agonizing over what to do next as they embrace before Niagara Falls (their reduction to shadows here and the earlier slip into darkness at Leander's home are, incidentally, both credits to Leisen's direction), and the the big mutual sacrifice where Sargent deliberately tries to sabotage his case against Leander until she willingly confesses and begs for jailtime for his sake. The idea is meant as one of equal exchange, each giving up something precious in the name of love. Consider, then, just how equitable the relationship here actually is: as prosecutor and eventually willing benefactor in one, Sargent holds most of the power in their dynamic, with Leander having little choice other than a barren holding cell over Christmas if she refuses to stay or follow. Their journey shows they can skillfully hold their own and back each other up when the going gets rough, yet emotionally Leander is coming from a broken, unloving home, while Sargent has an extensive support network as a powerful, beloved figure at work and in his old house. And isn't it ever so coincidental that the passages depicting the two falling into irrevocable love take place in surroundings bound to remind Leander of what she doesn't have, and what she could have if she treated her would-be jailer as a potential husband?
I don't think there's any sinister intent in Sturges' screenplay. There's a mismatched power dynamic at play, yes, but it's one written in the tradition of a man who has everything finding himself willing to give it all away if it means the happiness of the woman he loves, with said woman proving her devotion in an equal act of sacrifice. Even if the sacrifices aren't equal (he'll probably just lose some reputation and still have everything else to his name, she'd go to jail with as much nothing as ever were it not for a last-second marriage), they're written with the intent of balance, and play reasonably well. I say fault lies in Sturges' screenplay because there's rich, verdant fields of potential to mine at Sargent's home, far more interesting territory to mine than just showing how the innocent country life can make two people fall in love, and yet what we see onscreen is content to play at that and just that. We don't bring the loneliness or fear of love someone with Leander's backstory might have after her childhood to the forefront, don't cast any suspicion across her brow towards Sargent's intent in bringing her here, don't put challenge to the value of wholesome family values for the sake of reinforcing them with greater strength when we find genuine loving intent instead of anything sinister. That half-hour stretch could play with far more focus on what the scenes immediately preceding implied about our main characters, and instead take it all at face value for a pleasant, charming, somewhat empty romance backed by the good ol' folks back home.
I could be spoilt by seeing Stanwyck and MacMurray play at a more tempestuous, wicked love in Double Indemnity. Ironically, despite their characters falling for one another in a heat of murderous passion and falling apart as mistrust and selfish intent poisons their lives, the relationship there is more equally balanced and mutually beneficial than the one in Remember the Night. Being equally deep in the shit will do that to ya. Still, we get right to it, this film offers some strong material on one side, a workable capper on the end, and an inner core comprised of gooiness rather than some more satisfactory crunchy or solid bits. Somehow I've figured the best way to express my feelings about Remember the Night is to compare it against a Cadbury Creme Egg, probably because I had one the other night, and the experience of biting into something solid and finding an appreciable but nevertheless soft mass yielding no resistance at the center seems an even analogy. Remind me to avoid food metaphors when talking film in the future, they always get stupid weird.
(The shadowy bungalow scene in Ball of Fire's the better of the ""lovers reduced to silhouettes speaking their true feelings at long last"" Stanwyck scenes.)",3.5
"Little to add to my initial thoughts on seeing it in February. It remains one of the funniest and one of the most romantic films I've seen recently, and has what I think might be one of my favourite endings in just about any movie - such an extraordinary, unusual, complex range of emotions found in one narrative tie-up, sold to the heavens by Stanwyck in particular, whose silent performance on the witness stand in the film's penultimate scene is amongst the best work I've seen her do. Just beautiful - and festive to boot. To have seen this twice on 35mm in a single year is a real blessing.",0.0
"While the star-crossed romance between Barbara Stanwyck and Fred McMurray sizzles, REMEMBER THE NIGHT wavers between engaging melodrama and folksy, heavy-handed post-code cornpone moralism. I loved Stanwyck here -- she pulls off a delicious high-wire act, imbuing her acid-tongued kleptomaniac with sweet and sultry in equal measure. MacMurray keeps up with her, but only barely.",3.5
"It's always a joy to watch Barbara and her wonderful acting, it's hard not to like any movie with her!",3.5
"I went looking for screwballs this week, but three films in, I've yet to succeed.
My first attempt was this Christmas flick, with Barbara (yes, we're on first name basis) looking her very, very best, as a shoplifter catching a lucky, in more ways than one, break and ending up spending the holiday season with Fred MacMurray's family in Indiana.
A heart warming film, that is now probably one of a very small selection of films I will go to to get my Christmas fix. A bit dated in parts, but easily forgiven in the grand scheme of things.",3.5
"Barbara Stanwyck just has this magnetic type of screen presence where she mischievously plays with morality, indulging the audience in scenarios and sequences that push past the bounds of morality before a deeper, truer heart can shine through. Although I have only seen her in a handful of roles, she just oozes the charisma of one the all time starlets and keeps pushing me to seek out more of her work. Which, having seen Double Indemnity already, it was a bit of a hoot watching her and Fred Macmurray prod and probe the boundaries of morality and the law in the romance genre a few years before making one of the greatest film noir pictures ever. Although the Hays Code meant each film would bend towards a more moral ending for each, I still really loved how this film did not fully give a prototypical happy ending, but still managed to deliver quite a cathartic character resolution for each. Just an incredibly funny and delightful picture!",4.0
"Recommended by a coworker (thanks Caleb!). Great call true true true delight. Even hit pretty hard with my family too, up until we had to pause to yell about dinner plans for 15 minutes, left to get ramen, got back, watched the last 20 minutes with our shoes on and my mom asked ""this is getting a little sad, it ends on a happy note, right?"" to which I responded ""I'm sure it turns around, it's the 40s"" precisely as The End title card came up on screen. But that was a personal hiccup, this thing rules",4.5
"Stanwyck and MacMurray are exceptional in this swooning and extremely beautiful film. A very funny yet very moving moral tale, with an empathetic viewpoint on privilege or lack thereof. Builds to a stunning emotional crescendo. Absolutely loved it.",4.5
"womp womp womp…
yeah, maybe for the first like the quarter or third of the film, you could more easily fall prey and say it’s a bit charming and whatnot, but once more and more iffy things start coming up, you can really start to notice how things unwise things really are in this tale. 
for starters, the whole premise—although pretty unlikely—is somewhat interesting. but, ofc, it quickly ends up being a stupid waste of time overall, since nothing progressive happens with it (if that makes sense; trying to avoid straight up spoilers here). and then throughout the rest of the film, we are constantly running into more and more mediocre aspects and problematic elements. these include, but are not limited to lack of genuine chemistry between the leads, unchecked racism towards the same one person multiple times (this all really put a huge stain on the film imo), unfunny “romcom” moments and multitude of offensive “jokes,” an unnecessary and off-putting cow breast milking scene, overly patriarchal and sexist/misogynist, an uncomfy corset scene with talk of specific waist measurements, and a rushed ending. not to mention the whole ‘city boy takes a city girl back to his old farm town to try to make things better’ thing was laughable and unbelievable at times. like, stanwyck’s character esp def did not feel right, smiley in some prissy corset and dress outfit and dancing at some hoedown and whatnot.
sigh… the film really just is quite a problematic and meandering mess of a production. i don’t get the hype and respect for it. there’s not really anything to like about it. plus, it’s all made even worse when you find out both of the leads were republicans.
…anyways, all in all, remember the night is really quite underwhelming and unsavory—far from typical romcom descriptors like endearing, heart-warming, good-humored, and witty. 
also, what night are we supposed to be remembering here? bc this takes place over a couple days and nights.",1.0
"A mix of romance, courtroom hijinks, road movie, family drama all cooked to perfection like one of Aunt Emma cookies.
John, a hotshot prosecutor with a 100% conviction rate against female defendants, manages to get a trial suspended until after Christmas leaving a pretty repeat offending thief, Lee, to languish in jail over the festive period. Feeling guilty John bonds her out but the bondsman gets the wrong idea and delivers Lee to the John’s house afterwards. John feels guilty again putting her out on the street so he offers to drive Lee way out to her hometown for Christmas, which fortuitously is close to his. Along the way various amusing and magical things happen which lead them closer to one another but does the fact that he is a highly regarded public lawyer and she a career criminal with an active case mean they can never really be together?
It’s undeniably sentimental but it isn’t afraid to take a realistic look at less fortunate family backgrounds as well as the complexity created by the somewhat ridiculous premise of a prosecutor going on a Christmas trip to see family with the defendant of a case he is working on in tow. 
Sterling Holloway unfortunately appears in this but he’s borderline watchable and has one beautiful moment where he sings a song at a piano which almost excuses his appearance.
Nice cinematography with some beautiful moody shadows when we meet Lee’s family and later at Niagara Falls. 
Check it out!",4.5
"Some bits of this get a little melodramatic, and the older I get the more I think Beulah Bondi should just mind her own dang business instead of trying to shame Babs into staying away from Fred MacMurray. But Babs and Fred have such great chemistry and the courtroom scenes provide some great comedy relief, plus I really enjoy the clear-eyed yet romantic way this wraps up.",4.5
merry christmas indeed,5.0
"This is the polar opposite of Double Indemnity - less soul crushing and suspenseful, it’s more heartwarming and screwball. Written by Preston Sturges it’s filled with his quirky satiric view on small town life populated with syrupy spinsters, saccharine moms, folksy country bumpkins, a backroad justice of the peace partial to locals, cows eating hats, barn dances, and sentimental songs by the fire on Christmas Eve. Yet there is an underlying cynicism in the abrupt tonal shifts into drama and dark humor pointed at the judicial system, “Midwest nice”, and the bleakness some people can have for Christmas. It also doesn’t cop out on Stanwyck’s punishment at the end, making her arc from likable but unscrupulous petty thief to redeemed lovesick convict all the more bittersweet and heartbreaking. In the end it is a little like Double Indemnity with MacMurray falling so hard for Stanwyck he is willing to turn to criminality and undermine his career as assistant DA. With her softly cooing, “Aw, geez, you’re sweet” I would commit crimes for Barbara Stanwyck too. What chemistry these two had.",4.0
"This movie means an indescribable amount to me for deeply personal reasons I simply can’t enumerate here, but I just feel the need to say that Barbara Stanwyck as Lee Leander is my favorite performance in the history of cinema.",4.5
"“You know that’s called arson?”
“No, I thought that’s when you bit someone.”
This will be one of my go to Christmas movies every year.",4.0
RUBY CATHERINE STEVENS THE WOMAN YOU WERE,5.0
I’d be mad if they were my cows too.,4.5
"Really quite the Christmas treat! Other reviewers seem to be giving Leisen flack for toning down Sturgess' screwball patter, but personally I think it's lovely to see a rom com this heavy on the rom. Besides, it's still solidly funny and the change allows for some real pathos. The brutality of their stop at Lee's childhood home wouldn't hit nearly as hard in a zanier flick, and Leisen's dramatic priorities make the turns back to comedy a welcome reprieve. (Shay and I both lost it after that gorgeous silhouetted kiss cut to ""People aren't responsible for what they say in Niagara Falls!"") Plus the looney legal drama and late night cigarette scandal and the ENDING! Honestly, I like this whole thing more and more with each passing word. Oh, and it goes without saying but wowie zowie holy moly mamma mia BARBARA STANWYCK. Sometimes her hair would cover one of her eyes and I'd get light headed. What a picture!
4 out of 5 Rom
3 out of 5 Com",3.5
"December 13th
Happy 13th of December y'all. Hope everyone is enjoying their month so far, I know I am. Today I felt like watching a bit if a Christmas classic with this old number. Always excited to watch an older Christmas movie cause the just bring an atmosphere like no other movie.
As far as the story goes, it's a relatively average romance plot. Nothing too special but it works well here, even if i felt the setup was a bit silly and too long, but whatever. I liked the two leads here quite a bit, but unfortunately I wasn't super invested in their relationship. It's a bit unfortunate as that is definitely the most important thing about the movie, so I never quite enjoyed it as much as many others. But heyo can't win them all, it's still a nice little romance movie
Unfortunately it is also way more a romance movie than a Christmas movie and it didn't quite reach the Christmas heights I had been hoping for. There's some nice Christmas scenes, but not enough !",3.5
Nothing slaps harder than old Christmas romantic movies.,4.0
"Has a couple regrettable moments (IYKYK) but otherwise a pretty wholesome StanMac joint. At the risk of objectifying a woman who was born 118 years ago, I just have to say that Babs Stanwyck has never been hotter than the scene where she’s brushing her hair in the mirror. It’s a miracle the celluloid didn’t ignite, and we should be grateful copies still exists. She’s the greatest",4.0
"""I suppose you know that's called arson.""
""No! I thought that was when you bit somebody!""",4.0
hallmark movies would be so much better if they got mfs like fred macmurray and barbara stanwyck in them but instead they all star candace cameron and a random actor from the flash cw show,0.0
"Fred MacMurray asking Barbara Stanwyck if she wants to come to his room later and “have a cigarette” is one of the hottest lines in cinema history.
Christmas Content: 🎄 (Christmas comes and goes too quickly)",4.5
"“you know i love you, don’t you?” 😭😭😭😭 so true i also fall in love with barbara stanwyck every time i see her",4.0
"First pick to start off a new month’s offerings on Criterion. It had been sitting on my watch list for a couple of years as I couldn’t find it. (And now I see it’s showing at my local theater next week.) … Barbara Stanwyck again making Fred MacMurray crazy, several years before Double Indemnity. Thought they were hotter together here. … Stanwyck, back home after the barn dance, never looked better 😍. … Played the popover scene three times. It’s a small bit, but I laughed out loud. … Did a little more reading. Wikipedia is good on this one, gives a lot of credit to Mitchell Leisen. … A radio version with Jean Arthur and MacMurray on YouTube.",4.5
going to school with jack sargent sounds like a nightmare,5.0
this is definitely my new favorite barbara stanwyck fred macmurray film,4.0
"I too, would risk my entire career and everything I've ever worked for, for Barbara Stanwyck.
Whilst the film lacks his direction, Preston Sturges's script swings majestically between the comedic and the melancholic, aided by his two performers. It's a very lovely Christmas movie.",0.0
"with no disrespect to my favorite doomed Classical Hollywood couple nor towards these dynamically composed images (which include some superb Stanwyck close-ups!) I simply dgaf about these straight people from Indiana
like at all",3.0
"That's right, I'm extending Christmas in July into August! At least, the wee morning hours of August 1st.
I love this movie. Barbara Stanwyck is fabulous. The opening credits are so art deco - I just love it. The photography has a very gentle quality that matches (most of) the script. With a different male lead like Cary Grant this would be near perfect.",5.0
"A multilayered romcom that starts as a courtroom drama meet cute, moves into a road trip getting to know you, settles into a home for the holidays falling for each other, and wraps up back in the courtroom for a touch of real drama that leaves the audience with a bit of a cliffhanger for the star crossed lovers. Fred MacMurray isn’t quite overmatched by his costar — he’s capable of selling the accomplished prosecutor who has a big heart, especially for his country family — but most anyone is going to get a run for their money up against Barbara Stanwyck. When we meet her as Lee she’s committing the shoplifting that starts off the whole chain of events that lands her in John’s (MacMurray) arms and no one sells a hardened but proper lady like she can. Preston Sturges’ final film as only a screenwriter (he insisted on also directing everything after this) serves up a bloviating defense lawyer (Willard Robertson using his background as a real lawyer to scenery chewing effect), two exceedingly kind countryside sisters (Beulah Bondi and Elizabeth Patterson who carry the entire heart of this film), and an hilarious country bumpkin (Sterling “Winnie the Pooh” Holloway serving pure heartfelt ridiculousness) among many other memorable supporting and bit parts. At issue is the usual diminishing and debasing portrayal of African Americans (Fred Toones is only credited as his nickname Snowflake for his heavily caricatured role as servant Rufus), but at least it’s a cultural artifact and not the driving center of the narrative. What Stanwyck and MacMurray may lack in chemistry they make up for in polish, professionalism, and a very tender touch.",4.0
"Christmas in July anyone?
This is quite a nice film. There were a lot of great duos in classic Hollywood, and Barbara Stanwyck and Fred MacMurray are among the best. Their chemistry translates perfectly to that of their characters. 
A few minutes in, we see a comedic courtroom scene which sets a lighthearted tone for the rest of the film. The storyline is enjoyable and heartwarming (as you’d expect from a good romantic comedy). There’s something wonderful about the connection between Jack and Lee. As we learn about the two characters and spend time with them, we watch them form an unexpected yet surprisingly natural romance. Of course, it’s really heartwarming watching Lee spend Christmas with Jack’s family and how they embrace her, unlike her own mother.
Barbara Stanwyck is becoming one of my favourite actresses, she delivers an absolutely electric performance in this movie. Fred MacMurray and Beulah Bondi also shine incredibly bright. I like this film a lot, it has everything you’d want out of a classic romantic comedy. Great acting, wonderful storyline, a lot of likeable characters, and a number of really funny moments. Most importantly it just leaves you feeling good inside.",4.0
"where do i sign the petition for this to be considered a christmas classic, replacing it’s a wonderful life?
it has the honorable message that is needed both at the christmas time but throughout the year: to love people no matter their backgrounds AND that people with horrible habits can be changed for good… that love conquers all. macmurray and stanwyck have such a special chemistry and their love develops into the most beautiful thing portrayed on screen, in my opinion… which must all be credited to leisen’s wonderful directing. (i have so much to say but no words, gosh.)",5.0
"I thought Christmas movies were supposed to be wholesome and light-hearted and fun why did this one make me weep :( barbara fred how could you do this to me...
The first twenty minutes are slow (that droning courtroom scene) and the treatment of Rufus (i.e. racist for even 1940) isn't great, but I promise that if you can sit through that there's an amazing little film here...the ending is heartbreaking and heartwarming at the same time.
>>>>Christmas In Connecticut 4shore.",4.0
"An excellent screenplay by Preston Sturges  delivered perfectly by MacMurray and Stanwyck, whose chemistry is possibly even better here than in Double Indemnity. It’s also one of those films where I sit baffled for some time by the last two minutes until it finally dawns on me that the film was made under the Production Code.",4.5
"Found a new movie for every day between Christmas and New Year's, and it will wake you the fuck up into reality when the holidays end. Stanwyk, her chemistry with MacMurray, Sturges' writing... pretty much everything works here wonderfully; the 40s were truly something.",4.0
"The first onscreen matchup of Barbara Stanwyck and Fred MacMurray has become a rare Christmas classic, although it would be enjoyable any time of the year. The clever script by Preston Sturges is full of his signature banter and situational comedy and is played to perfection. The plot may seem silly but in the context of the film it all flows naturally.
In the opening scene, we see shoplifter Lee Leander (Stanwyck) lift a gorgeous jeweled bracelet, and only a few minutes later be apprehended when she tries to pass it off in downtown New York pawn shop. She's behind on her rent and struggling to keep her head above water through petty crime.
In court, the district prosecutor is young hot-shot lawyer, Jack Sargent (MacMurray), raised on a farm in Indiana, who has gained a reputation as a winner in court, who's especially good at convicting women, for whom jurors frequently have a lot of sympathy. It's the week before Christmas and the defense attorney knows the jury will not be eager to linger for a long trial, so he plays all the sympathy cards in his deck... even claiming Leander was ""hypnotized."" Of course that's nonsense but Jack knows his only chance of conviction is to delay the trial till after ""the season of giving."" That's exactly what happens when he says he'll have to call in an expert on hypnotism who is out of town for Christmas, and so wins a continuation.
So in the meantime, with the trial delayed, Sargent, who's a decent fellow, arranges bail for the beautiful dame and prepares to head back to Wabash country to see his dear old Mom (Beulah Bondi) who still maintains the working farm where Jack was raised. But through unforeseen circumstances, he finds himself stuck with Leander and when he finds out she has an estranged mother too, back in Indiana, he offers her a ride back to her hometown.
The trip by automobile is a cool adventure as they run into road construction, take a wrong detour and end up in the middle of a cow pasture the next morning. When they try to get milk into a thermos from one of the milk cows, the farmer shows up and drags the travelers off to the local magistrate for trespassing and other light misdemeanors. Of course they don't give their real names and manage to skip on the arrest after Lee starts a fire in a waste basket to create a diversion. This part is all played for laughs and comedy is a strong suit for both the lead actors. By now we're won over to the wild plot, no matter where it leads.
When they reach the house where Lee's mother still lives (with a new husband) we find out just how angry and embittered the old woman is. It's clear she has no intention of reconciling with her runaway daughter. So Jack has no choice but to take Lee with him on to his own home for the holidays.
Jack's Mom (Bondi), his Aunt Emmy (Elizabeth Patterson), and weirdly eccentric cousin Willie (Sterling Holloway, in a scene stealing performance) welcome Leander into their home and make her a natural part of the seasonal festivities. (They think she must be ""Jack's girl."") This part of the film which involves making the strange woman feel welcome, baking popovers and sharing meals, exchanging presents, and even dressing up in vintage clothing for a cornball, New Year's Eve barn dance, is the heart of the movie, and we can eat it up like popcorn. Along the way of course we realize the young couple is truly falling in love.
Jack's honest enough to share the circumstances of Lee's situation with his mom, and although she's sympathetic, she sees the danger to her son's hard-fought reputation... so she goes to Lee to plead the case for caution. This is the crisis and the nut of the film, and the resolution may move you or leave you scratching your head. There are no easy answers... that's for sure.
The Sturges magic is already evident in this early work, made before he took to directing his own scripts... (this one was helmed for Paramount by Mitchell Leisen).
I had never seen ""Remember the Night"" and it moves instantly to a list of all-time seasonal favorites. Stanwyck and MacMurray have an undeniable chemistry and they get to play ""good people."" Four years later they would reunite in the darkest heart of film noir for the classic ""Double Indemnity.""
Enjoy this one as a pleasurable romp: with courtroom screwball comedy; a picturesque road trip; an idyllic Christmas interlude; and a well acted romance... complete with a trip to icy Niagara Falls. One viewing, and you will forever ""Remember the Night.",4.5
"This year’s pick for Christmas viewing is a slightly more obscure classic, the first out of four films that paired up actors Barbara Stanwyck and Fred MacMurray. Courtesy of @indicator , this lovely set did manage to arrive earlier than I expected, just in time for me to plan my Christmas watch. Overall, I thought this was a lovely film, all up to the final scene which manages to pack quite a punch. Anchored in two very charming, very off beat performances, Stanwyck in particular is quite sizzling here, this has one of those screwball premises that quickly turns its plot into a rom com vehicle. Essentially, love blossoms between a shoplifter (Stanwyck) and a prosecutor (MacMurray) just when he postpones the trial after Christmas and a quick ride to her family’s place turns into them spending their whole holiday together. So it’s quite predictable in that respect, but where other situational comedies find a way to escape their dreading outcome, here director Mitchell Leisen, working off the back of a script by Preston Sturges, let’s his two protagonists fall in love but their fate together isn’t shifted by a miraculous turn of events, as they have to face the consequences of what’s on ahead. Safe to say this was quite refreshing in that regard. The Christmas and New Years setting does add to the value of seeing this over the holidays and it’s a firm recommendation from me to all couples resting their shoulders on the sofa next to the tree.",4.5
"I could do far worse on a Christmas morning than sitting outside in our Brazil home in 80 degree sun, watching Barbara Stanwyck shoving a cow with her shoulder.
You think this is going to be screwball comedy at the start, particularly because of the absolutely breathtaking courtroom argument by Barbara’s attorney, Willard Robertson here. It’s an absolute tour de force, and it brings me no end of delight.
Then everything shifts dramatically- it takes its time, equal parts of melancholy, romance, stillness, simplicity, pathos, gentle humor, and above all, kindness.
Is there anything Barbara Stanwyck can’t do?",4.0
"This has definitely now become my favorite ""sweet"" Christmas movie. I've said everything I want to say in my previous reviews.",4.5
"A Christmas classic that is being kept from everyone, evidently. Exactly what I love about the season is captured here at its most isolated, melancholic, and deeply romantic because of the warm hug it provides to the first two emotions.
Not to mention the cold moments of shock when we remember how fleeting this superficial yet utterly cozy season is. Isn't an impending prison sentence not too far off from the depressing responsibilities and obligations that come with simply being alive? Methinks so.",4.5
this was a mistake to rewatch im crying,4.0
"The unexpected appearance of Preston Sturges' name in the credits was a pleasant surprise and a good omen. This is actually the final script he wrote for another director, after this point he began his prestigious phase as a writer and director, and in this film his skill for crafting characters and dialogue is quite apparent. There is a touch of his style of screwball, while also being reminiscent of Howard Hawks, but Remember the Night unfolds in a mostly sentimental and tender manner. Stanwyck and MacMurray have great chemistry, she's always had a knack for playing these smart-talking, yet elegant and emotionally fragile characters The scenes in the countryside at MacMurray's family farm are quite charming, the best scene in my opinion is when the characters are gathered in the house and the young cousin played by Sterling Holloway sings a beautifully and gently disarming rendition of ""The End of a Perfect Day.""",3.5
"Fred MacMurray plays Jack and Assistant District Attorney of New York. Right before Christmas he is assigned to prosecute Lee (Barbara Stanwyck), a young woman for shoplifting. Afraid the jury will be nice right before Christmas he gets the case delayed until after New Years. Feeling guilty he gets her out of jail and agrees to bring her to Indiana too spend time with her family. When they reject her, he brings her to his family instead. It is interesting to watch how the justice system has changed over the years. There are a lot of references to how difficult it is to prosecute a woman and what a woman should be doing in the home. The whole thing is so implausible and silly, but counter that with some real sincere moments and great casting of Stanwyck and MacMurray. They have undoubtable chemistry. Plus the ending doesn't cop out.",3.5
"This is one of the only good Christmas movies where a city girl goes to a rural setting & falls in love with a man there, and it works because the focus is almost entirely on the chemistry between our two leads and overcoming the improbability of them getting together. Oh, and the focus is also on how spellbinding it is when Barbara Stanwyck’s eyes sparkle like precious gemstones whenever she’s having any emotion ever, as any movie should be.",4.5
"So much of this movie is just watching the expressions on Barbara Stanwyck’s face, so much so that a scene towards the end between her and MacMurray leaves him in shadow for the entire exchange, while centering her face. 
I find it interesting that, although the pairing of Stanwyck and MacMurray made (in my estimation) three great movies, she always represents some sort of threat to him and his way of life. Never in quite the same way - Phyllis Dietrichson represents a much more direct threat than Norma Vale or Lee Leander - but enough of a threat to prevent them from being together at the end, even in a romantic comedy.",5.0
Now that’s a Christmas movie,4.0
Barbara stanwyck is my mother.,4.0
"SOURCE: TCM
I love this Christmas movie. It's such a sweet, heartwarming film.",5.0
No other movie can give me hope and break my heart quite like this.,4.5
thoroughly enjoyed watching barbara stanwyck shove a cow,4.5
"""But we're there now, darling.""
Barbara Stanwyck has all the pitches. She's fantastic here, bolding every scene and guiding all the tonal shifts. It's a beautiful thing there are two Stanwyck holiday films with cow shenanigans.
The bookends hold together a bit more tightly and have a nice mix of humor and romance. This is a quality holiday movie in that it has a completely ridiculous setup to the story but you don't care because the stars are charming as hell. There's a nice pace to the plot and the cinematography is surprisingly moody and elegant.
It's shameful on the representation front with Rufus. Truly unnecessary and dumb.",3.5
One of the saddest parts of the holiday season is that it ends and no movie understands that better than Remember the Night. A pure ninety-four minutes of bittersweet moments. :'),4.5
"Good lord, I must've forgot what it feels like to be completely smitten with someone after a few glances. Terribly tough not to cry along with Stanwyck.",4.0
"More scattered than other Sturges scripts, but the tonal shifts don’t really matter when you nail them all. Straddles the tightrope of sentiment, but we earn the coziness because Leisen leaves in cold they’re trying to escape from. Take for instance this exchange:
Mrs. Sargent: Do you remember when you took my egg money I was going to buy a new dress with? And how hard you worked to pay it back when you later understood?
John Sargent: You made me understand.
Mrs. Sargent: No, dear. It was love that made you understand.
It’s beautiful, made me blush in the theater. But later we see how that same maternal love and goodwill can lead to cruel best intentions. No one is a villain, just human frailty bouncing off each other. 
Some brilliant shots in this, Lee’s
Mother through the window, hovering there like a bad memory, the lovers in silhouette on front of Niagara Falls. MacMurray very charming, but of course this is Stanwyck’s movie because this is Stanwyck’s world. I love how we can essentially read her mind in some scenes. It’s not that she overreacts to get the point across, she holds our hand and leads us down the same thought process until we reach the conclusion with her. The movie is bookended with two looks of recognition from her. They’re a fraction different from the other, but the whole film rests on that fraction.",4.5
