Comentario,Nota
"Dean Stockwell is perfect as the Nietzsche-loving Raskolnikov-type neurotic character. The film had me hooked from the very first scene but loses quite a bit of momentum when Welles shows up. His performance is good but the shift from psychological crime thriller to courtroom drama is abrupt. Would make a great double-bill with Hitchcock's Rope.
Blu-ray: Kino Lorber",4.0
"Compulsion shows the crime, interrogation, and trial of Leopold and Loeb (Dean Stockwell and Bradford Dillman) concentrating mainly on their trial. Orson Welles plays Jonathan Wilk, a thinly-veiled version of Clarence Darrow, who defends the teenagers gallantly because he believes they're guilty, but the death penalty is wrong. Ed Binns, E.G. Marshall, Richard Anderson, and Martin Milner round out the cast. Diane Varsi sleepwalks through the film on her way home from Peyton Place.",4.5
"This is an incredible film. It is sort of mind boggling to me that it was released in 1959 considering how dark and intense and wild it is. I can't believe I hadn't heard of it until recently!
Beautiful cinematography, Orson Welles being epic, a young Dean Stockwell being freaky as hell AND epic moralistic questioning? What could be better!?",4.5
"A most unexpected and intriguing companion piece to Hitchcock's Rope with both examining the nature of reconciling the fluctuating balancing act of justice and mercy in navigating and dealing with the lesser, sadder, baser intentions of people. Both feel Hitchcockian in completely different ways, Rope for obvious reasons, Compulsion in its many compelling efforts to curiously, empathetically, but firmly draw out what goes on inside those who go astray or simply wrong in life. I discovered this film by accident and see that a few others on here have coincidentally done the same. Hopefully, this review continues that trend as its a simple, solidly and sophisticatedly put film that rewards and warrants seeing.",3.5
"Solamente por el extenso discurso final de Orson Welles sobre el valor de la vida humana, ya Compulsion merece 5 estrellas. Sin duda, es uno de los más entusiastas y memorables discursos en la historia del cine y que en la actualidad cae tan bien cuando hablamos tanto de justicia.",5.0
"You know that famous moment Orson Welles is introduced from out the shadows in Carol Reed's 'The Third Man' which changes the whole complexion of the film? Well Richard Fleischer's 'Compulsion' see's a worse for wear Welles appearing over an hour into the film as defence lawyer Jonathan Wilk. There is no iconic entrance here but the mere presence of the man completely engulfs the film. And in some ways you could say his performance here betters that of 'The Third Man', or at least matches it. There is a lengthy monologue that Welles delivers at the film's conclusion that confirms just how gripping an actor he has. It is a riveting scene in which Wilks gives his speech to the judge and the audience in court, railing against the public's demand for blood against the guilty men in the stands. It is a scene largely devoid of grandstanding even though it is made for it. Instead Welles delivers an impassioned yet weary speech regailing against the death penalty and the hypocrisy that it entails. Before Welles makes his entrance the film remains an engaging and well acted piece about two young men who set out to commit the perfect crime merely to prove their intellectual superiority. It could be said that Welles simply engulfs them but for me it just adds another layer onto a really well made film.",0.0
Doesn’t really get interesting until the last 45 minutes where Orson Welles comes into the picture and completely destroys everyone in his path.,3.0
"This was truly excellent right up until Orson Welles shows up, takes over the film and turns it into a righteous courtroom drama about captital punishment.
Before that, we have the Funny Games-esque murderous duo of Dean Stockwell and Bradford Dillman, playing a sinister game of cat and mouse with the police and with each other. The whole first half of the film is gripping and disturbing and brilliant and then Mr. Welles shows up and, while it's not bad, it silos all its potential at the altar of Orson.",0.0
yass atheist lawyer gobble the cunts up,3.5
"Not as accurate to the case as I expected bc they didn’t read the gay letter in court
(Joking, it was great)",4.0
Why doesn’t the big faggot eat the little faggot?,5.0
those damn glasses,3.5
"This movie is so strange to me and I feel like I'm losing my mind because everyone else seems to like it just fine but like??? What is its problem?? It starts out okay but it really falls off a cliff by the time we get to court. I kind of hate its approach because it works hard for you to get to know the murder boys but I didn't feel sorry for them in the slightest, in fact I kind of hated them so much that I was mad at the end when they didn't get the death penalty. But the movie argues that they shouldn't be killed for their crime because they're just young guys who aren't defined by their rich families- and no, they are very much defined by their backgrounds and if anything they deserve to suffer more just for the sheer entitlement they have. These fucking boys are so bad at committing a crime, they constantly act suspicious and fuck everything up all the time and yet they still think they're so cool and I'm supposed to like them for that? There's also a lady in this movie who not only gives a terrible performance but has one of the most baffling character arcs I've ever seen where she nearly gets raped by one guy but then is horrified and in denial of the fact that he could have committed murder and still finds herself attracted to him as if he just fell on top of her by accident instead of attacking her- the fucking 50s, man. And then at the end Orson Welles shows up to monologue for what feels like a fucking eternity about vague morality concepts, and they get to spend a lifetime in prison and psychiatric hospitals where they can have years and years to not regret anything instead of being taken out around the back and hung. Look, I'm not saying I support capital punishment, but it was an option in this scenario and they should have gone for it. The movie wants you to think it's a complex case but it's so open-and-shut, it's not a complex moral dilemma, it's not even a complex anything, it's a plain and simple stupid thing.",2.0
these violent delights é melhor,3.5
"final speech is 100% what I think about this crime and justice for doing it
but i upset because it wasn't true in real life - society judging them for homosexuality more than for a crime they did
btw movie is good it's just my roman empire for next three month or whatever",5.0
Incels in the 50s probably went crazy for these guys,3.0
"La très brève odyssée meurtrière de deux petits monstres de suffisance, en scope noir et blanc limpide.",3.0
"Pese a que se me hizo algo pesada, esta pelicula cumple bastante bien en muchos aspectos, teniendo un buen manejo visual y con un monologo final muy bueno,
Lo que para mi levanta la pelicula son los actores, con un Orson Welles colosal y los actores que interpretaron a los acusados lo hicieron bastante bien y ambos logran construir de manera efectiva sus personajes y por ultimo me gustaron algunas desiciones en cuanto al final de la historia y en las escenas de juico me parecio que tomaron caminos atrevidos y sorprendentes",4.0
"A brilliant film — with themes similar to “Rope” (1948) and “Strangers on a Train” (1951) — brilliant, that is, until Orson Welles shows up on screen at which point it becomes rather awful.
With Welles’ appearance in the last third of the film, this tense, eery thriller about two young psychopaths becomes a boring courtroom drama providing Orson the opportunity to do not a one, two or three-minute monologue… but TWELVE full minutes (“12 minutes of spongy sentiment,” as Pauline Kael put it.)
Welles’ character is tedious, though necessary as the film is based on the Leopold and Loeb case of 1924 — and he’s playing Clarence Darrow in what was the “crime of the century”, whose argument on behalf of his clients lasted not one, two or three minutes, but TWELVE hours. Suddenly Orson’s 12 minutes doesn’t seem so bad.
Nevertheless, everything up until then is great. Both men play their very dangerous psychopathy in very different ways. Bradford Dillman is mercurial and charismatic, quite likable though monstrously violent. He plays the kind of killer I’m not sure we see on screen again until the 1970s onward. And now, of course, we see his type all the time — the most recent example being Boyd Holbrook as Clement Mansell in “Justified: City Primeval” (2023.)
Dean Stockwell’s portrayal of Judd Steiner is perhaps more typical — he’s the cold, silent killer we know from films like “Psycho” (1960), “Silence of the Lambs” (1991), and so on. By the time it was made, Stockwell had already performed the character on Broadway for 140 performances, in Meyer Levin’s stage play of the same title (both the play and the film are based on Levin’s 1956 novel.)
As in the Leopold and Loeb matter (which also inspired “Rope”), where the awkward Nathan Leopold* was sexually fixated on Richard Loeb, Stockwell’s character is sexually attracted to Dillman’s character Judd.  His portrayal is fascinating in its subtlety — reflecting not only the character’s latency but also the attitudes of 1959 Hollywood.  How to say he’s gay without saying he’s gay? The script makes a few allusions (“don’t you chase girls?”), but the true story is really told visually through Stockwell’s mesmerizing acting.
If only there had been more of Stockwell and Dillman, and less of Welles!
* Nathan Leopold was released from prison one year before the film’s premier.",4.5
"solid movie. good b&w cinematog, one of the rare movies i’d say is actually better than in technicolor. good story, dean stockwell does the autistic  stare perfectly.  movie is a bit up and down but my gosh when orson comes in … lmao. ofc first word was so garbled , slow and full of phlegm , nearly indiscernible , think he said “harold” tho.  def picks up ofc with orson even tho he’s so languid, just the overall ridiculousness of his entire persona makes it so ez to watch.  
afa the big final speech, two contrary things are tru, fuck those lil brats the world is better off without lil trust fund pissbabies, ofc irl for sure. but orson’s anti capital punishment speech , altho way too long, is also tru. we all kno this , don’t need to go into the 100 reasons why it’s not up to any human whether another gets to live or die. 
overall super solid movie. 70/100",3.5
"This is a film that my Joel has been speaking about to me for years and I am delighted to have finally watched it with him.
The performances in this film were incredibly chilling and the way the story was executed was sickening. I found myself wanting them to receive the worst form of punishment because of it. This is why I can't give the film a full rating.
The final speech felt extremely preachy about capital punishment and it did not match the tone of the film. Why should I want two child murderers - who have every intention of continuing to kill for the fun of it - to have life instead of rightfully hanging?
On a lighter note, the way the camera lingers feels like you are intruding into a private matter which adds to the unsettling tone of this film. Despite the fact that we never see the crime, the dialogue is utilised in a limited yet grim way to describe it that you can almost picture it. It paints a haunting picture for sure.
Overall, a fantastic film that explores the sadistic and horrific nature of two real life serial killers from a factual perspective. Despite this attempt at staying neutral, the film does fall slightly flat at the end with its tonally clashing final speech regarding capital punishment.",4.0
"Very interesting anti capital punishment speech at the end. I did not expect that something like this would come out of it’s time period. I guess it’s just all fueled by Christian idealism… Obviously there are other aspects that date the film. Not all scenes or characters hold up and the gender and race roles are very 50s. 
      I’d say there are a couple moments of gold cinematography in this movie. I loved the scene where the two boys were sitting on the fence watching the black sheep lead the lambs to slaughter. Last then it all sort of goes down hill. A few crucial moments just aren’t clear or are hard to understand.",3.5
"Dean Stockwell invests this realist Rope with tightly coiled emotion, elevating it above its prosaic style.",4.0
"I've always liked movies based on true all ready occurred events, this movie is no exception also it was very well acted.",4.0
Fleischer loves a good murder yarn,4.0
"This is based on the Leopold-Lobe case, as was Hitchcock's Rope. We follow the two friends after the murder has already occurred, and they definitely have an interesting relationship. They're played by Dean Stockwell and Bradford Dillman, and along with Orson Welles they shared the Best Actor award at the Cannes Film Festival. If they were sharing the award I wish they would have included E.G. Marshall as well, who plays the District Attorney. Welles, despite getting top billing, doesn't appear until much later in the film, and he kind of takes it over as the defense attorney (Clarence Darrow in real life). The perspective shifts from that of the unremorseful murderers who think they're smarter than everyone, and he gives a long and powerful speech advocating against the death penalty. Having us spend so much time with the murderers before delivering that message makes it more effective. Of course the innocent don't deserve capital punishment, but neither do the guilty.",3.5
i want to see brandon shaw and artie strauss fistfight,4.5
i am invested in this leopold and loeb cinematic universe,3.0
"“To the perfect crime!”
Compulsion is a 1959 American crime drama film directed by Richard Fleischer which follows two wealthy law-school students who go on trial for murder. 
Inspired by the Leopold and Loeb murder case, Compulsion, much like Hitchcock’s Rope, explores two sociopathic and megalomaniacal boys, implied to be lovers. 
Whilst this is more a courtroom drama than Rope, it’s still just as compelling, with fantastic performances. 
It drags a little in the court sequences, but is made up for with Orson Welles’ brilliant portrayal as the young men’s lawyer, delivering a great monologue. 
Dean Stockwell is also phenomenal here, giving his character a level of complexity and depth whilst remaining despicable and murderous. 
Overall, this was great, I need to see Stockwell in more leading roles, recommended.",4.5
I felt lonely so I broke Shabbos and watched a movie.,5.0
"'IMPULSO CRIMINAL', muta de un film sobre un crimen perfecto ejecutado por dos burgueses (perfectamente podrían ser los eruditos de #filmtwitter), a un alegato anti pena de muerte con la aparición de un Orson Welles pletórico. El tercer acto mejora muchísimo el conjunto.",0.0
"Este é um filme que há muito procurava ver, pelo menos desde que assisti a Rope (1948) de Hitchcock, baseado no mesmo caso verídico (de Leopold e Loeb). Compulsion é sem dúvida mais próximo dos eventos reais, tendo por base o romance de Meyer Levin. É o primeiro de três controversos filmes realizados por Richard Fleischer sobre crimes baseados em histórias verídicas (sendo os outros dois The Boston Strangler (1968) e 10 Rillington Place (1971)). Os três são em tudo diferentes uns dos outros.
Enquanto que no último há apenas uma tentativa de recontar com precisão os factos e acontecimentos dos vários crimes, no segundo o realizador procura estabelecer críticas à condução do processo de investigação policial e refletir sobre o estado mental do criminoso. Em Compulsion, o realizador divide o filme em duas partes, a primeira desenvolvendo as personagens de Artie e Judd e uma segunda em estilo courtroom drama em que Orson Welles toma o papel principal enquanto advogado destes, argumentando contra a pena de morte.
Apesar da brilhante performance de Orson Welles, não é um courtroom drama das dimensões quase épicas de Witness for the Prossecution (1957) ou Anatomy of a Murder (1958). Ainda assim tem alguns traços de originalidade e terá, sem dúvida, deixado a semente para muitos outros filmes do género. Apesar do interessante argumento contra a pena de morte, não é dramaticamente tão intenso quanto veio a ser, por exemplo, o quinto capítulo de Dekalog (1989) e apesar das brilhantes interpretações de Dillman e Stockwell, não é nada que se pareça com a brutalidade de, por exemplo, In Cold Blood (1969) sobre o mal e a sua natureza. Compulsion procura ser muita coisa, mas eu gostaria de o lembrar como um conto negro sobre a história dos Estados Unidos da América e o seu mais cruel crime.",4.0
"Basically a very very loose remake of Rope, but focusing more on the investigation/courtroom aspect. I found it somewhat uneven - definitely some great moments here and there (particularly the monologue), but at the same time, a significant amount of the runtime feels like a bit of a slog.",3.5
"less good than Rope, but scarier because you see it's these losers going on a killing spree of literal children to boost their ego. and dean stockwell. and it serves the dark academia vibe really well. plus, dean stockwell.",3.5
rewatches compulsion 1959 again,4.0
"Love how Orson Welles shows up halfway through the film to help the two rich asshole kids and mumbles most of his lines like he's half asleep. Also, this courtroom drama has two of the jurors from 12 ANGRY MEN!",3.5
"Have yet to see a Dean Stockwell movie/performance that i haven’t adored. Back in my true crime days in middle school, the Leopold and Loeb case was always the most interesting to me, and I still love every adaptation/portrayal of the case. This was just as great as I was hoping it would be, even if a little ridiculous at times it only added to my enjoyment.
 Unfortunate about Orson Welles ruining everything as per usual- loses half a star for that. gets an extra half star back though because of Dean Stockwell’s brilliance.",5.0
"Oh the good is that this is really gay and the two leads are captivating and especially the devastatingly beautiful dean stockwell looking like a cross between james dean and montgomery clift, BUT the bad is that as with all Leopold and Loeb content, it is very cringeworthy. As in, the whole concept of rich white men reading Nietzsche and then go on thinking they are the superior ubermen who can do anything is very cringeworthy. Also it can do with much shorter investigation & trial scenes",3.0
"the first half felt like a coiled spring, with dillman's manic energy and especially stockwell's vein popping performance! the full body tension, the fear in his eyes, the eagerness to please... sometimes gay loneliness leads to imprinting on a wanna be murderer and ruins your whole career :)
the film never got its second wind after the duo's confessions of guilt, but when orson appeared, i did clap",2.5
"Dos niños crueles (Dean Stockwell y Bradford Dillman) matan por lo que común (y equivocadamente) se llama por las ideas, y que si seguimos al autor de esas ideas - Friedrich Nietzsche - podríamos decir que más bien matan por la voluntad de poder hacerlo. Pero en cualquier caso, lo hacen cruel aunque no impunemente. Digo niños porque ni cuando uno de ellos intenta violar puede hacerlo (es un niño sin fuerza).
Este clasicazo de Richard Fleischer transcurre en 1924, para evocar las infamias del juicio Leopold y Loeb, y aunque comienza como, digamos, La soga de Hitchock termina de una forma kantiana, nada más entra en escena Jonathan Wilk (un Orson Welles titánico, único y brutal en una de sus composiciones menos frecuentemente vindicadas) para salvarlos, no de la condena sino de la pena capital. La película deviene un alegato procedimentalista a la dignidad emocionante.",0.0
أسم الفيلم الإكراه أو الإجبار وانا واللّٰه شفته مُكرهاً لإني قريت اسم أورسون ويلز توقعت من أخراجه لكن دريت انه من تمثيله فقط 💔,0.0
"After my Rope rewatch, I decided to check out the second film based on the Leopold and Loeb murder (released a year after the real-life Nathan Leopold was paroled, interestingly enough).
This one is much more faithful to the actual case, changing the names but still keeping it clear who's who. The recently departed Dean Stockwell is excellent as the sensitive, subordinate Leopold, and Bradford Dillman is equally compelling as the more controlling, aggressive Loeb. Orson Welles gets top billing, despite not showing up until the movie is nearly two-thirds over. Still, he does steal the show with his climactic courtroom monologue (which is, fortunately, considerably shorter than Clarence Darrow's real-life closing argument, which went on for 12 hours).
It's funny that Leopold and Loeb fancied themselves intellectual Übermenschen, because you had to be pretty fucking dumb to get caught committing a murder in the days before CSI forensics. No DNA evidence back then—all you had to do was literally not leave your extremely rare, one-of-a-kind glasses right next to the body.",4.0
It's nice to find a noir without some podgy P.I. with a drinking problem and an inexhaustible supply of stogies. 😆,4.0
"Pretty gripping, didn’t feel as dated as can easily happen with films from that long ago. The story itself was quite intriguing as well given that it covers a time when ones psychological state is taken into greater account. Shot as a noir, it’s inherently very stylish and a lot of the performances are nicely subtle, especially Orson Welles towards the end. His monologue in the final scene is pretty comfortably the best moment.",3.0
"Based on the Leopold and Loeb murder case that inspired Hitchcock's Rope - but without the fake single shot gimmick - this crime drama delves deeper into the psychology of the young murderers and the chemistry between them. The first half is excellent as we see them goad each other on, especially Bradford Dillman who has some creepy moments talking to a teddy bear to further vex his partner. The second half of the film is less effective, taking a far more omniscient view of events as the pair confess and are defended in court. Under heavy makeup, Orson Welles is superb as their passionate but down-to-earth lawyer. Having a wealth of supporting characters speculate about the duo though is less engaging than seeing them interact. The court scenes also become far more about capital punishment than the pair's crimes, which feels like an odd tangent. Still, this is mostly captivating stuff with lots of shadowy photography and solid performances all round.",3.5
"Orson approaches his big monologue like it's Shakespeare, which legitimately elevates it. The rest of this (outside of Dean Stockwell, who's a cutie) is perfectly fine, though I think it's a little confused about what it wants to be or say. The atheism stuff is where it really lost me. But hey - it's hard to beat Rope! I don't envy them the task of having to try!",3.0
"Masterclass en elipsis que juega su clímax emocional, por el contrario, a la exposición y la retórica.",0.0
"I love how Orson, aged 43 at the time, plays a defense lawyer with “45 or 46 years” of experience with such truthness that you actually think he travels back and forth in time. Also, collecting top billing while first appearing on min 67. A true king.",3.0
"if this came out in the 2000s, there would be fanfiction of judd and artie",4.0
I was on my getting anxious mid movie shit w this one 💯😜,4.0
It is literally so funny how they think they’re super geniuses doing the perfect crime and then he leaves his fucking glasses-that-only-three-people-own at the crime scene😭😭,0.0
"Of course they had to 'tone it down', (it was still 1959), but this screen version of the Leopold-Loeb case, (with the names and some of the facts altered), wasn't just a first-class melodrama but also as honest as it was possible to be at the time regarding the sexual relationship existing between the killers. Nothing's overt but you didn't have be Sam Spade to figure things out.
The movie ""Compulsion"" was based on Meyer Levin's novel, the adaptation was by Richard Murphy, the highly intelligent direction was by the remarkably gifted Richard Fleischer, the superb wide-screen photography was by William C. Mellor and best of all, the killers were played by Dean Stockwell and Bradford Dillman. Orson Welles was their defence attorney, based on Clarence Darrow and all three were jointly awarded Best Actor at Cannes. A girl, played by Diane Varsi, was also thrown into the mix, perhaps to put audiences off the scent of what was really going on between Stockwell and Dillman but she doesn't interfere too much with the plot and there's a very nice supporting turn from Martin Milner as a young, hot-shot journalist.
It's not a great film and Welles' lengthy final monologue is certainly nowhere near as profound as it thinks it is but the film is both intelligent and very entertaining and was a very grown-up film to have come out of Hollywood at the time.",4.0
"It's not as good as 'Rope' (also based on Leopold-Loeb), but it's still got some great acting.",3.5
"I don't know how they made a film about ""the crime of the century"" feel this hollow and lifeless, but they did. This was a case that outraged an entire town. Rich families with small children fled Chicago while the killers were still at large. The hunt for the killers was a wild goose chase that appeared as if it was going nowhere. You don't get any sense of that in this film, as it mostly flits between rooms in Judd & Artie's houses, providing no context as to why this horrified the city of Chicago. I didn't realize this was based on a play until recently and now I see that influence. There's way too much talking, talking about the case, talking about motives, talking about how to fool the cops, all in big, cavernous mansions. There's no action in this--they don't even show the murder on screen! They try to make the killers sound like sociopaths but they also treat them (Judd in particular) sentimentally. This is a complex case, and a complex source novel, but every attempt at complexity in this film was completely thrown out.
Don't even get me started on the subplot where Judd attempts to rape a woman, can't go through with it, and then SHE feels bad for HIM. It was gross in the book but at least made sense narratively: a thwarted last chance at heterosexuality and the possibility that she could have cured Judd of his homosexuality. In the movie, all hints at homosexuality scrubbed away by the Production Code, the subplot makes even less sense and is completely repulsive.
As in the novel, the film loses steam once it hits the trial. Since we know they are guilty and that the trial is only determining whether they are hung, there's not a lot of suspense. Orson Welles, atypically restrained, does a great job here--his sad, tired eyes doing a lot heavy lifting in his scenes with Stockwell and Dillman.",2.5
"I was really hoping to like this more than I did; it was the last Orson Welles starring movie that I hadn't seen. It's a pretty straightforward thriller and often feels like a made for TV movie. The performances are all pretty decent, though, and it was fun seeing Dean Stockwell so young.
It kind of falls apart as soon as Welles shows up, all of the momentum is just drained out of the movie as it shifts gears into a courtroom drama that is essentially made up of three big scenes for Welles. Don't get me wrong, he's fine in it, it just becomes way less interesting. I wasn't expecting that.
I'm glad I finally got around to watching this, even if it was underwhelming. I've now completed the Leopold and Loeb murder movie set.
Also, just as an aside, the new 4K transfer on the Kino Lorber release is really fantastic. I picked it up during their sale last year for like 10 bucks; definitely worth it just for posterity's sake.",3.0
"Unfortunately, not a compulsive watch.",3.0
"Minus two stars for not doing anything interesting, plus another half for making them not gay.",2.5
Odd film.,3.0
"I'm really conflicted on this film, and that's probably contributed to taking so long with this review. I've wanted to take a moment to reflect on it. I suppose that's an accomplishment of a sort on the part of the film and the creators behind it.
Compulsion is a dramatization of the infamous 1924 true-life case of Leopold and Loeb, a pair of privileged teenagers who murdered a 14-year-old boy as an intellectual exercise. The film is very dark and unflinching, dealing as it does with child murder, rape, antisemitism, and capital punishment, but it is not remotely graphic, using words and performances to sell its (sadly, timely) brand of sociopathic horror.
The performances are top notch, with Dean Stockwell and Bradford Dillman portraying Judd Steiner (Leopold) and Artie Strauss (Loeb), respectively. E.G. Marshall plays State's Attorney Horn opposite Orson Welles as Clarence Darrow avatar Jonathan Wilk. The sad reality is that given how events unfold, only Stockwell and Dillman are given opportunities to play off of each other at length, and even that ends about halfway through once the two murderers are in custody. I'm not sure if the closing exchange is apocryphal or based on actual events, but it seems strangely tacked on and out of character for Wilk/Darrow.
I don’t consider discussion of the resolution (that they are caught and tried) much of a spoiler. In fact, it's the principal reason for the film's existence. As a supposed ""spoiler,"" it's much the same as letting slip that the ship sinks during Titanic.
Compulsion is shot with interesting visual flair, including a scene shown reflected in a pair of eyeglasses that are crucial to the plot. In line with Darrow's defense, however, the film does little to address the ""why"" of things or who is to blame. There's a case that we all, society as a whole, are to blame for violent youth, but that doesn't exactly leave the viewer satisfied. It very well may be the real answer, though, and there's some impact in facing that.",3.0
"Dean Stockwell and Orson Welles are the standouts in this courtroom drama based off of the famous Leopold and Loeb murder trial. Stockwell, as the younger/more sheepish murderer (compared to his friend) has a vulnerability to him despite his ability to provoke discomfort and fear within the viewer. Welles, as the boys' defense attorney, delivers a thoughtful and extensive monologue with his closing argument, a standout in the film's relatively bland second act. 
It's worth the watch, even if it's just to compare to Hitchcock's Rope. ",3.0
"In which every single character who isn't a lawyer comes across as a stone cold moron. 
Different times, perhaps, but ""please, for the good of humanity, don't give these guilty, unsympathetic, homicidal white kids the death penalty just because they're rich"" is not a moral that has aged gracefully. Props to Orson Welles (looking like death warmed over) for trying and failing really, really hard to convince us otherwise.",2.0
"True Crime movie fans will love this film!
This movie was already a 4/5 good. Dean Stockwell's performance is amazing and the criminal plot is quite ahead of it's time, when bad guys were supposed to be nonintellectual, void of a higher education and never of an upper class, as if the rich would never do anything wrong like that... but this film delves into it and pushes the issue.
They're bad, and as we acknowledge now in 2017 the Western World loves to see the rich, lose, get hurt, divorce and even die, specially in Western Society.
Again, Compulsion was already a 4/5 rating movie...
Then, one hour into the movie, ENTER Orson Welles as a tired, seasoned defense lawyer named Jonathan Wilk, to deliver an almost mono-tone performance unlike no other which, I dare say, can put any modern courtroom drama to shame and turn Compulsion into a full 5/5 must see movie.",5.0
The Ron Says: Excellent classic court room drama.  See it.,3.5
"Starts out interesting as two apparent sociopaths murder a child and try to keep their crime a secret. It's a bit of a cat and mouse game as the police close in on them. Then Orson Welles appears and the film suddenly becomes preachy anti-capital punishment propaganda? Regardless on your views on capital punishment, it feels completely out of place for this to be the main subject of the closing act. Orson Welles's closing speech is not nearly as eloquent or stirring as the writer probably thought. I give the film a couple stars for the interesting first half, but the closing act was just pathetic.",2.0
"February 2017 Scavenger Hunt #23 Task #1: Watch a movie that takes place in a courtroom.
My List | Master List
Aside from Ed Gein, maybe no real life murderers have entranced Hollywood more than Leopold and Loeb. Two wealthy college students who killed a boy to see if they could commit ""the perfect crime,"" Leopold and Loeb sparked nationwide conversations about morality, privilege, and capital punishment. Alfred Hitchcock's Rope is the most famous fictionalized version of that crime, but Compulsion goes further by including the courtroom case where Clarence Darrow famously saved them from the gallows.
Compulsion is an uneven mix of psychological thriller and courtroom drama. ""Artie and Judd"" are campus oddballs who explore Nietzschen philosophy and begin committing bigger and bigger crimes to prove they are ""superior"" to their lowly classmates. The veil of homosexuality hangs over the film; when Judd comes home from a night out with Artie, and his brother asks why he can't be the kind of boy who goes to baseball games and dates girls, we know what he really means. Dean Stockwell's performance as the paranoid, conscience-stricken Judd is the best in the film, and a welcome contrast to Bradford Dillman's cartoonish scenery-chewing.
The film switches gears as soon as Orson Welles walks into the room--how can it not? Welles is a commanding presence, even when he seems sluggish and bored. Looking into the making of Compulsion, apparently Welles left the country before finishing the voice recording of the movie's most important monologue. That is so typically Welles, though the sound editor pieced it together rather seamlessly.
Wisely, Compulsion never shows the central murder, even in flashback. Pulpy as it is at times, sensationalizing the murder of a kidnapped child would have made it feel hypocritical, as the film's ultimate message is to seek mercy rather than cruelty.",3.0
"That yawling laugh unleashed by Dillman as the credits smash to screen promises something far wilder, and more wicked, than the fairly restrained, sometimes stolid procedural that follows. Still, it has some fun melodramatic grotesqueries and images, and the story of petulant, solipsistic rich kids thinking they deserve to get away with murder because they're in a better economic class is eternally timely. Welles is fun, in that sweaty, slimy way that defined his 1950s mien, though he's basically a 3rd act supporting player (yet received top billing, natch). The restoration on Netflix is super pristine; it's actually a little weird. It's been utterly scrubbed of grain, and while I've never seen this on a print and don't know what it looked like in its original form (it was shot CinemaScope, and the focus/shadows are lovely), i'm pretty confident that it wasn't so antiseptically smooth.",3.5
"This is fine.
Rope does this narrative better.",0.0
"Tratto da un fatto di cronaca nera, una spietata compulsione filmica padroneggiata con grande carattere da Richard Fleischer, che mette in scena un ottimo tratteggio dei due protagonisti, due giovani figli di papà annoiati ed eccitati da ciò che è proibito, dal sordido delitto, convinti di essere al di sopra delle parti. Indimenticabile la partecipazione di Orson Welles nella parte dell'avvocato difensore che, in una memorabile arringa finale contro la pena di morte, sfiora la retorica ma cattura e inchioda letteralmente lo spettatore.",3.5
"Well-performed and often on the verge of tipping over into camp without ever actually crossing the line. There's a lot more homoerotic and sadomasochistic subtext than you might normally find in a '50s film, for sure. It features admirably dark cinematography, solid set design, and a whole bunch of off-putting dutch angles that seem to illustrate control/willpower. It's also a strangely structured film, eliding the actual crime in favor of a little bit that comes before and a whole lot that comes after. The ""after"" segment breaks down broadly into ""investigation,"" which doesn't really follow the expected pattern of a procedural, and ""sentencing hearing,"" which shifts the focus away from the central pair and onto Welles's Darrow stand-in. This structure results in a fragmented throughline, and the film peters out as it goes into the home stretch.",3.5
"Initially I thought it was somewhat unfair that Bradford Dillman and Dean Stockwell - both exceptionally good as arrogant, cold-blooded killers based on the real-life Leopold & Loeb - got bumped down the cast list in favour of Orson Welles, who turns up for the last half-hour. But then I saw the performance and my God does he deserve it. This trio perfectly complement a smart, cynical script that perfectly captures the real life crime this was based on, cannily using the audience's forewarning of the narrative by concentrating on psychology rather than twists.",4.0
