Comentario,Nota
“Just because they’re exotic doesn’t mean they can’t endure extremes.”,5.0
never felt so high watching a movie while not high.,4.5
"The way that Francis dementedly incorporates the 'no touching' policy into his ploy to lure Eric out of the club, reclaiming the previous night's mistake into carefully planned ritual... I can't think of another film whose ludicrously schematic plot only makes the undercurrent of pain and sorrow more raw. The stars were aligned on this one.",4.5
"A Cronenbergian battle between isolation and contact, loneliness and empathy played against a backdrop of perverse Canadian modernity. Except that whereas Cronenberg usually starts with a veneer of stability and connection before dismantling it all as a thinly veiled pretense, Egoyan reverse engineers it, showing us a world of disparate individuals whose antagonism gradually chips away beneath the pressure of shared longing and suffering. One I look forward to returning to.",4.0
A true work of art in erotica 🤨,5.0
"Yeah, this film is quite something. I think definitely Egoyan’s best work. What’s fascinating about it is that it rather ingeniously makes you question how we view relationships and really if we are honest about relationships we have to admit that all of them in a way are self serving, all in a way serve a similar emotional purpose and it’s the morality we have about what each things “means” that makes them different. So we place different value and meaning on them truly based on those ground. It’s a cynical work, at first glance, but if you sit with it for a while you realize it’s actually advocating for a better understanding of relationships that makes the transactional nature of them less negative. 
It’s really a strong pic, and makes you remember how good the mid 90’s were in being honest about this civilization of humanity we have built.",4.5
Crash (1996) meets Crash (2004).,0.0
leonard 👏 cohen 👏 strip 👏 tease 👏,0.0
"This is one of Canada's finest films and Atom Egoyan's magnum opus. Exotica lives deep in the seedy underbelly of the titillating mid-90s. Egoyan's film isn't the sleaze of Show Girls but a deeply humanistic film that sinks deep into your soul.
Set in a non-linear structure that focuses on various character all connected to a club called Exotica. We don't understand what connects them until Egoyan reveals more during the film. This is a film about the mundanity of life and how we are creatures of habit. Egoyan focuses on our deep moral and emotional issues and on a human level we connect.
don't read this now and go watch it!",5.0
"A heart-wrenching, cathartic, elegiac masterpiece.
The following was originally published in The Indiependent.
The pleasure and pain of a striptease is structured around the anticipation of a reveal.
Item by item, the dancer sheds their clothing until their body is bare: a vulnerable corporeality that titilates and disarms the watcher. Exotica, Atom Egoyan’s 1995 masterpiece, structures itself as such, gently unveiling more and more of its storyline slowly and teasingly. As each layer is delicately shed, we only become more involved and emotional; when we get the full reveal, literally and metaphorically, we’re awash with an intense feeling of catharsis.
Similar to the way Magnolia or even Love Actually give us snippets of an ensemble cast, in Exotica, we aren’t sure how the group of disparate characters are connected. Eschewing the traditional three-part structure to film writing, Egoyan gradually allows us more clarity as the film goes on, like a camera imperceptibly going into focus. Each character has something to hide that they must gradually reveal to the audience, including how their secret relates to one another. Thomas is a pet shop owner who imports the eggs of exotic birds in an undercover operation worth hundreds of thousands of dollars. Francis is the depressed tax auditor hired to uncover his operation. He visits exotic dancer Christina every other day at the strip club she works at. She wars with her ex-lover Eric, the club’s emcee, who taunts her at every opportunity. He has impregnated the club’s owner Zoe (meaning ‘life’ in Greek), who, like Thomas, I suppose, is metaphorically incubating an egg of her own. And so the circle of life continues. These are tales of people desperately in need of love and care, or they will splatter.
Despite its marketing as such, as an erotic thriller, Exotica is not particularly erotic and hardly thrilling. There are no sex scenes, a distinct lack of lust and no crime that is actually followed through with. The tone is more elegiac and contemplative, a philosophical mystery of sorts. Many who love the genre for its femme fatales and trench-coated cops may have been let down by this quietly heartwrenching film about the manifestation of grief. It’s about looking, too, but it would be too simple and trite to call Exotica a film about voyeurism simply because of its setting in a strip club. The space is structured like a panopticon—a circular prison with cells arranged around a central well, from which prisoners could at all times be watched. The club’s two-way mirrors force characters to confront both the way that they see themselves and the way that they are perceived by others.
With the plot’s aforementioned secretive nature being part and parcel of the film’s structure, the use of the song “Everybody Knows” is somewhat ironic. Leonard Cohen’s sexy, gravelly baritone repeats those two words over and over as Christina does her Catholic schoolgirl dance routine, gyrating as he sings: “Everybody knows that it’s now or never / Everybody knows that it’s me or you / And everybody knows that you live forever / When you’ve done a line or two.” Later on, Eric schemes to have Francis barred from the stripclub by encouraging him to touch Christina, which is against the club rules. “She’s into touching,” he lies. “Everybody knows.”
In a column instalment last month, I discussed how William Friedkin’s Jade made lazy, offensive links to Asian culture that only served to fetishize women and made no efforts to engage with the imagery being deployed. Egyptian-born Egoyan plays on the imagery of bathhouses and gilded furniture, with the interiors of Exotica serving to directly critique this kind of Orientalism that has long been associated with sex work. “Just because they’re exotic,” Francis says in reference to Thomas’ birds, “doesn’t mean they can’t endure extremes.” The natural (lush ferns and greenery) and the synthetic (elaborate paintings, stark lighting) clash headily, and the opening suggests as such. A slowly tracking camera films the club’s foliage, dry ice and spotlight, as Mychael Danna’s haunting score – which draws inspiration from Middle Eastern and Indian music, and was recorded in Bombay – kicks in. We eventually happen upon two security guards gazing through a window at Thomas with the opening line: “You have to ask yourself, what brought the person to this point?” Something that, evidently, becomes the eternal question of the entire film.
The questionable opulence of this seedy location bolsters the film’s religious imagery, with the club acting as an ersatz Garden of Eden (one of Danna’s tracks is entitled “Snake Dance”). The use of the colour green is imperative in understanding Exotica’s visual language, representing the fine line between nature and artifice in yet another ploy to make us question what we think we know. While Eric can conjure up bravado in his position as emcee, clad in his parrot-green work shirt, preening high above the punters like some kind of deity in his DJ booth, back at his apartment we see that his life is void of colour: barely a step above a prison cell with stained white walls, a mattress and a cluster of empty bottles.
In the time ‘before’ the plot’s yet-unknown tragedy, the colour green features in luscious fields and family photographs. Post-tragedy, green appears to crudely light up murky fish tanks, neon lights in seedy clubs and is painted on dirty toilet cubicles that entrap characters at their most vulnerable. One relationship that is interesting to examine is that between Francis and Christina; it’s originally assumed that Francis is lusting after the dancer, who he pays for private dances – until we learn that she is his “angel” who he feels he must “protect,” for reasons that become clearer as the film progresses. The angelic imagery (her oversized white shirt, unbuttoned and flowing by her sides, function as wings) only bolsters the film’s religious symbolism, but also makes sense considering its philosophical tone.
In this hinterland of lost souls and grief, only the most grandiose metaphor makes sense to explore the characters’ pain. It’s in direct contradiction to the world portrayed on a surface level; porny schoolgirl fantasies and confusing role-play fall away to reveal fantasies of the asexual kind, fantasies rooted in psychological pain in order to mask tragedies. Exotica is a prime example of the ‘show, don’t tell’ form of filmmaking that entrusts the viewer to seek details and meaning—a true masterpiece of the 1990s and standout in the erotic thriller canon.",5.0
"اكسوتيكا , الملهى الليلي الذي يقدم لجميع زواره كل ما يريدونه و كل ما يخطر في مخيلتهم , عبر هذا الملهى ستتشابك طرق و حياة مجموعة من الشخصيات المختلفة و المتناقضة فيه حيث ستجمعهم الان بعض الاحداث و العلاقات ما بينهم التي حصلت بوقت سابق.
ماذا عساي اقول عن هذا الفيلم؟ عشت تجربة مميزة و مؤلمة و عميقة هنا , حيث تم تقديم الشخصيات بشكل ممتاز و اعطاء كل منهم حقه و وقته المطلوب على الشاشة لاستيعاب و اظهار ابعاد شخصياتهم و ماضيهم كما يجب , اخراج جميل و لكن الاجمل من هذا كان السيناريو , لطالما اعجبت بالافلام من النوعية هذه التي تجمع شخصيات او قصص مختلفة و مترابطة بشيء ما و هنا لم يكن هناك ماهو مختلف عن ذلك بل و ان سيناريو الفيلم قد اضعه بين افضل ما شاهدته منهم , حتى اختيار الموسيقى و الاغاني راق لي جدا و اخص بالذكر اغنية Everybody Knows
شعوري بعد مشاهدة فيلم رائع للغاية يتكرر الان منذ ان انهيت مشاهدته و هذا الفيلم سيبقى عالق بتفكيري لفترة ليست بالقصيرة على الاقل , و بنهاية هذه السنة لن يخرج غالبا من بين افضل الافلام التي شاهدتها خلالها , تحفة واجب مشاهدتها لكل محب للسينما.
10/10
www.youtube.com/watch?v=TXwCCWHl5Ak",5.0
"Grief sex. 
So gross. Also so enthralling. Hypnofucking. It's a movie about the schoolgirl kink that gives you a schoolgirl kink. Wish it was more twisted, honestly (the constant withholding is justified and satisfying but does feel like it's sensationalizing and making dangerous what's essentially just a tragedy that is perverse in its conception and inclusion, not in its treatment)- but at the same time I like that banality.",0.0
"Exotica is the sort of non-linear film that purposefully keeps much of its information jumbled and hidden from its audience. We aren't given much context for who exactly these characters are, and their relationships/dynamics with one another are initially vague. It's not even entirely clear what's brought them to this point, and as a result it may not make total sense at first, but if you stick with the film, and let the puzzle pieces fall into place, you'll find yourself face to face with an interesting examination of trauma/grief, and the lengths some go to get past it.
Our story bounces back and forth between Thomas (McKellar), an exotic pet shop owner, and a lonely auditor named Francis (Greenwood), who regularly frequents the film's titular strip club: Exotica. It's there that Francis has developed a strange fixation with one of the club's most popular dancers: Christina (Kirshner), a young woman most known for her racy schoolgirl dance routine. It's an odd relationship that the two form, as Francis has seemingly become dependent on the brief, almost therapeautic interactions he has with Christina.
In spite of its setting, Exotica is not trying to be a sexy stripper film. There are seductive dance scenes, sure- but there's a subdued air of sadness that lingers over several of the characters; one that seems to have brought them all together. Club Exotica just so happens to be their latest stop.
One of my favorite things about Exotica, is its soundtrack, which I have been repeatedly listening to since I first watched the film. The score, which is composed by Mychael Danna, is so diverse and vibrant, feauturing an Indian-inspired soundscape that gives the club sequences a unique, almost mystical feel.
It's the damndest thing. I wasn't too crazy about Exotica when I initially finished watching it (its style and fragmented story structure left me a bit cold), but I haven't been able to stop thinking about the film. Having now seen it in its entirety, I'm actually looking forward to giving it a rewatch. I'm curious to see what other things I'll pick up on the second time around, now that I have the whole picture.",3.5
"I was grateful, when we came to this film from Canadian writer/director Atom Egoyan for our Tuesday movie night, that I had watched his previous film Calendar (1993) the night before because Egoyan, in an interview on the Criterion DVD extras, linked the films, because they share similar structures, and because watching/gaze is a fundamental guide to unpacking the storylines in the films. 
What makes Exotica such a remarkable movie experience is the gradually dawning realisation about what links these characters together and, in that context, almost any synopsis is going to rob you of some of that pleasure, so I will provide a brief introduction to the characters and then urge you to check out the film for yourself.  
Zoe (Egoyan’s wife, Arsinée Khanjian) manages Exotica, a jungle-themed strip club in Toronto, that she inherited from her father.  She is (very) pregnant with the baby of the club’s DJ, Eric (Elias Koteas), although they are not a couple and seem not even romantically involved.  Francis Brown (Bruce Greenwood), a tax accountant with Revenue Canada, is a regular at the club (several nights a week) where he books a table dance each night with one of the strippers, Christina (Mia Kirschner) whose act involves stripping from a schoolgirl uniform to Leonard Cohen’s “Everybody Knows”.  Eric and Christina used to be a couple and his jealousy towards Francis is palpable.
Francis has no children but pays Tracey (Sarah Polley), the teenage daughter of his paraplegic brother, Harold (Victor Garber), to “babysit” his daughter, Lisa, who had been kidnapped and murdered shortly before the car accident that killed his wife and led to his brother being confined to a wheelchair.  We also see Thomas Pinto (Don McKellar), a gay man who runs an exotic pet store, when Francis is sent to audit his books.  Thomas has a major undeclared income stream from smuggling eggs of the rare hyacinth macaw into Canada.  
As we experience a discontinuous narrative involving these characters, gaze becomes critical to keeping track of developments and time shifts.  In Calendar, gaze was important.  The photographer (played by Egoyan) is looking at Armenian churches and framing them for the photographs he is taking for his commission to generate a calendar.  He is also watching the growing relationship between his wife (Arsinée Khanjian) and their driver/guide (Ashot Adamyan), both directly and through the viewfinder in his video camera.  It is these videotapes that he uses to generate the scenario that he watches a string of women from an escort agency reenact.
In Exotica, the act of looking takes on an added dimension.  In the strip club, the punters watch the strippers and are watched, in turn, by the club’s bouncers whose job includes enforcing the club’s “no touching” rule.  Eric watches Christina and Francis from his DJ booth and Zoe, aware of Eric’s jealousy, watches him and also watches what is happening in the club through one way mirrors in her office.  Harold is being watched by a customs officer (David Hemblen) who has observed him through a one way mirror in the arrivals hall at the airport when he was smuggling in several macaw eggs and has had him under surveillance ever since.  And most tellingly, Tracey observes her father and her uncle and seems the most grounded character in the film, even though she is a teenager.
As these characters interact, the story touches on identity and alienation, guilt and remorse, dysfunctional people and dysfunctional relationships and sex as a commodity or a resource of power.  Cinematographer Paul Sarossy lights and shoots the club scenes in a way that amplifies the exotic decor - the club is very much a place where Francis and the other punters enter into a fantasy world in which they can (for $5 a song), shut out the real world.
The striptease metaphor is upfront and, initially, it seemed as though each plot point, as it landed, was peeling away another layer on the path to exposing what links these characters together.  But as that central story began to tentatively emerge, it seemed to me that what Egoyan was doing was not so much peeling away the layers as collapsing them into the core event that ties these characters together and the ongoing trauma and grief that flows from it.
Egoyan gets great performances from all his cast but the standouts for me are Greenwood and Polley.  Francis might look like a boring tax accountant who tries to bury his grief about his murdered daughter by paying his niece to “babysit” her and paying a stripper in a school uniform to keep picking the scab off that particular sore (much as the photographer had done with the escorts in Calendar).  But under that boring exterior is a painful history that drives his current behaviour and emotional state and Greenwood is very subtle in giving us hints about that history.  At another level, the audience’s gaze is also important.  You need to pay attention as Egoyan, and Mychael Danna’s superb score, do not telegraph that another significant piece of information is about to land.  
Polley is my MVP and her performance is remarkable from a 15 year old.  In a conversation with Egoyan recorded for the Criterion release, she says that her experiences as a child actor had soured her approach to acting and she had decided to quit permanently once her contract had expired for the TV series Road to Avonlea (1990-96).  However, a relation of hers was working with Egoyan on casting the film and they were having trouble finding someone young enough to play Tracey but emotionally mature enough to carry her story arc.  Polley read the screenplay over Christmas, because it was lying around, and then lobbied her relative and Egoyan to get the role.  While the film picked up a swag of awards, including the FIPRESCI Prize at Cannes 1994, I was surprised that her performance was not nominated.
The two disc DVD release from Criterion is packed with extras: an audio commentary by Egoyan and composer Mychael Danna; Calendar and three short films, Peep Show (1981), En Passant (1991) and Artaud Double Bill (2007), a short film made for the Cannes 60th anniversary; the fascinating Egoyan/Polley conversation; the audio file from the Cannes 1994 media conference for the film; and an excellent essay by Jason Wood in the enclosed booklet.",5.0
"EXOTICA is hypnotic as the story is seductively and slowly revealed over the run time. The characters are connected in ways that you won't expect. And it's not until the final scene that the full picture is finally revealed to the audience. Someone going into this for their first viewing will benefit by not knowing much about it.
This was my second viewing and again, I was mesmerized and fully absorbed into the story. As I knew the overall story this time, I was able to appreciate this film on another level. This is such an intricately crafted piece of filmmaking from director Atom Egoyan. I truly wish films like this were still being made today.",4.5
"Most times I can get down with movies like this that exist exclusively as a weird, obscure late-night vibe. This one didn't quite capture me. Just felt like a not-as-good Blue Velvet at times. Elias Koteas is a solid actor though.",3.0
"The shot that lingers most from Egoyan’s mysterious, sprawling film is of a grassy hill. Idyllic, lonely, the image just hangs there until some distant movement stirs and rises, a sparse line of people walking from the other side. They’re searching for a missing person who wouldn’t be in the grass if still alive. And that’s how the characters, their connections, and core motivations are all revealed: slowly, delicately, toward something much darker than expected. 
The central relationship (the psychic and emotional center, though basically a subplot) is an audacious feat of imagination and insight: intergenerational, sexual, symbiotic, marked by profound intimacy and empathy, maybe therapeutic or maybe very, very fucked up. It’s unlike any I can recall in fiction, and its believability alone is an achievement, particularly given that some questions are left unanswered; they’re explicitly asked, but of course the characters would find something ineffable in their bond. 
Much credit to Mia Kirshner. She rages in her scenes with Koteas and seems possessed by compassion with Greenwood. And possessed seems like the right word, the way it all but consumes her character, Christina. She has a fearlessness in being open to others, any vulnerability made possible by her sense of self. Kirshner would’ve been 18 during shooting. 
Fourteen-year-old Sarah Polley plays a precocious teenager, and yes, that still counts as acting. Mychael Danna’s score, with oud and shehnai out front, suits both the dark themes and the tacky strip-club setting. Then there’s that bitter Leonard Cohen song: In context, it’s improbable, almost comic if it wasn’t also perverse and bracing — it’s Egoyan’s brilliance here in a nutshell.",5.0
"The first hour of this was special, you enter a world with mysterious atmosphere and meet a bunch of weird characters. I'm being a bit harsh because I liked the beginning so much, but I think this just explained too much by the end. I've seen Lynch comparisons, but the perfect ending that ties it all together flawlessly is something he wouldn't have done. Still a really great, under seen film. Thank you Criterion.",4.0
"Shades of Jim Jarmusch and Wong Kar-wai in this meditative tale of grief, bereavement and a strip club with a theme. Shot and set in Toronto, this is another one of those quintessential Canadian movies that raised the profile of Canadian cinema worldwide. I had previously only seen a couple of movies from director Atom Egoyan and enjoyed them both (The Sweet Hereafter is particularly touching), and after I got recommended this as another solid entry for Canadian best movies, I had to check it out.
I really enjoyed its almost aimless-at-first narrative structure before the pieces are revealed. It feels very vignette-y, and that is almost by design, until a lot of things start to overlap as the movie continues.
An auditor who frequents a strip club but doesn't seem to get any carnal pleasure out of it. Melancholy never looked more desolate than in the stooped shoulders and bearded face of Bruce Greenwood.
An exotic animals shopkeeper who also smuggles species across borders, and goes on sojourns at the ballet looking for companionship.
A stripper with a heart of a gold, a clichéd and hackneyed #womenwrittenbyman character, but given a lot of depth by Mia Kirshner who spends considerable amount writhing to Leonard Cohen's Everybody Knows.
A precocious teenage girl, played by the precocious Sarah Polley (another seminal Canadian director - I'm really sorry I couldn't attend a Q&A with her that was held 10 days ago in Toronto, here's hoping there's always next time!).
A strip club emcee who is as creepy as that sounds. Elias Koteas doesn't have a lot of problem bringing in the creep factor.
All these souls collide in a mellow tale of moving on, finding comfort after tragedy, and forging connections in a world where the body is cheap, but the heart is priceless. Good stuff from Egoyan, and full marks again for using Toronto as Toronto.",3.5
Exotica blew me away! This is my favorite kind of movie so I might be a little biased. But wow! Atom Egoyan weaves together a beautifully crafted and unique puzzle. A complex character study with all the allure of a sexy thriller. The film nails the mysterious nature of human emotions by revealing the characters slowly and allowing the audience to piece it all together.,5.0
jfc this is incredible,5.0
"Criterion Spine #1150
Mini Collab with Nick Langdon. Check out his review here. When I saw Exotica on his watchlist I knew it was time to give this movie with such an alluring name and poster a whirl. I have seen the film everywhere on Letterboxd since Criterion added it to its collection in 2022. Criterion's branding is likely giving the film more recognition, and they deserve a round of applause. The film is mesmerizing. A young, brooding Bruce Greenwood. Victor Garber in a Bob Marley shirt. Impeccable set design. Stripping to Leonard Cohen. Can it get more Canadian?
I don't have much to say from a critical lens at this point because I am so struck by the film's vibe. The score has been on my mind all day. I listened to Mychael Danna's work on the way to and from work today. Those scenes in the Exotica itself are so well lit, so well executed. Mia Kirshner is enchanting. Elias Koteas and Don McKellar execute their supporting roles perfectly. This could likely be a five star movie for me down the line, but for I now I want to let it continue to marinate in my mind.
""You had a rough day. Don't you feel like you owe it to yourself to do something that will make you feel like someone special?""",4.0
"One of my favourite things in film is an authentically seedy bar/club with a slightly tragic atmosphere and whose patrons have the air of guilt-ridden partners; essentially quite pathetic people just about surviving on shit, warm beers and soundtracked by music that veers dangerously close to being that truly shameful thing - jazz.
Exotica absolutely nails it and throws in a deliciously slowly revealing story of unimaginable grief to occupy that most sordid of place. It's a very horny, booze-soaked late-night questionable indulgence of a movie, so if nothing else it's at least highly relatable to those of a certain persuasion.",4.0
"Mia Kirshner sexy-dancing to Leonard Cohen is the most Canadian shit I’ve ever seen.
Atom Egoyan should’ve never stopped making movies about Bruce Greenwood grieving dead children.
Victor Garber in a tight pink Bob Marley tee and a parrot on his shoulder ruined my life.
Just, a million wows.",5.0
"Second viewing. A lot of my friends on here adore this movie to bits and seeing movies that people I know recommend has become so much more important to me than seeing ones recommended by some critic ill never meet or some ""best of all time"" list that exists for clicks. Maybe this has set me up with some high expectations and hype...both things that ive really tried to fight and resist feeling over the years, always seeking a clean and open viewing experience.
BUT
idk I do love it, lol its silly for me to feel like I should apologize for a positive 4 star review lol I think its a wonderful hypnotic film that sticks with you of course of course it is. Perhaps what keeps me from joining the ""Exotica is a 5 star movie"" club is my relationship to plot, scripting, and twists and how they so often are not the thing that makes a film experience trip into the sublime/divine for me. I appreciate the intricate MASTERFUL way this guy unravels his complex yarn, and really do appreciate its rewatch value for that fact (I look forward to exploring it in the future again). Twists and turns are exciting to me, unfortunately they dont seem to thrill me to the extent that they thrill certain viewers, which is probably why I only watch movies and am more or less allergic to most dramatic TV shows even if they are well made and suck me in from time to time (only for an episode or 4). Script technique and dramatic arch's are important to me (spillin the tea, he said she said, oh i see what ya did there stuff) but what resonates most is always (surprise surprise for sloth) the unspoken aspect, the aesthetics. What I love is the ghostly late night out FEELING that this strange world evokes, the feeling that you have crossed into some kind of ""other place.""
Why parrots? Why the jungle? Why ballet? Why Exotica...the name which recalls a time in the past where white upper middle class folks put out tiki torches and danced to the ""foreign sounds"" of Les Baxter and the like? There are plenty of answers that one could speculate on that would make good answers and good discussion in a reading/film group (ritualistic repetition of the verbal and physical kinks, wants and preferences we have ""dont say master, say daddy"" ""dont say vagina, dont say pussy"" ""wear the top hat this time, you know i like it better when you wear the top hat"" ((lol sry))... the exotic world of the fantasies we all reach for but are impossible and in the reaching for create a strange NEW thing etc.). Run wild with it all. Mostly I dont care too much. It works and it evokes and I love that fantasy world of this club and its mysterious history.
The dreaminess does filter into the reality, and the way the characters interact, which is usually something I kind of adore, but here, the sort of stilted, unreal, Lynch quality some of the conversations take on (mostly between Christina and the pregnant lady own...idk movie people names) feels...well, stilted and weird...like sometimes Christina is a bad actress and I kept wondering if she was whenever it came to certain scenes...physical acting and her presence in the movie is enchanting. Also I know the opening line with the cops giving the thesis of the movie is a hypnotizing note for those who are initiated but to me it just seems like second rate Lynch.
I really do love how this movie explores the deeper world that is behind sexual gratification and kink. Sex as gateway. Certain physical behavior, the use of certain ""magic"" words, playing a part, these all point to many things that are non sexual, in fact innocuous in some cases. There are things we want, ways we want to feel, dreams we want to inhabit that are impossible, but something like intimacy can be a way in, or at least a way of getting a bit of what you've always wanted even if it is only for an hour or so with relative stranger. It can be a beautiful thing, but it can be a vulnerable, even dangerous place to try to find, but even a peak at heaven is more often than not, worth the trouble.
(((One of my friends who loves this movie is the letterboxd friend Amy Hensarling who made art out of a podcast episode with her solo monologue episode involving this movie...love this episode:
www.youtube.com/watch?v=gcF83XT77bw )))",4.0
"The set design and lighting were so so stunning and I was not expecting it, or Sarah Polley!?!?! Really great movie but I'm not sure of how memorable it will be for me personally.",3.5
"From Bruce Greenwood's Francis:
""All I'm saying is nobody asked you if you wanted to be brought into the world. You just ended up getting here. So the question is, now that you're here... who's asking you to stay?""
From IMDb:
""The Exotica club was built in May 1993 out of an empty room at the Party Center in Toronto. It was so convincing potential customers had to be turned away at the door.""",4.5
"So rarely do we view the erotic as anything more than a means to a orgasm, a surface thrill to prompt drool and ejaculate. With Exotica, Egoyan opens up the full spectrum of emotions that can tie into eroticism, creating a heightened reality where sex is felt most through its after effects. Each strand of the narrative centres sexual encounters as a framework to understand human connection, rather than just physical fraternising. It’s a means to grieve, a means to forget, a means to construct the self. All of that adds up to very thoughtful and intellectually engaged melodrama, and one that earns its emotional impacts.",4.0
"Criterion Challenge 4/52
Who knew Canadians could be so wild!?!
A tax auditor, gay exotic animal smuggler, and wannabe radio host walk into a strip club…",4.0
"""It's like a dream"" is a phrase that I use probably too much when I write about films. Wild surreal fantasies involving impossible feats or creatures, hazy cinematography, and Lynch type doppelgangers naturally call this phrase into ones mind, but Exotica, for me at least, strikes me as dream like in a more authentic way. While I do have the insane Stan Brakhage style trip dreams from time to time, most of my memorable dreams feel like this. Exotica is played straight with few over the top cinematic flourishes, and similarly with dreams, its individual plot points don't seem all that strange until they start to stack up and escalate, or until after it is all over that one slowly realizes with every little factoid just how strange and farfetched it all truly was...how bizarre, almost humorous it was that you traversed it all with minimal doubts about its strangeness. The same can be said for infatuation, and fascination, two words that are melted down and used as the raw material that keeps Exotica together. When you are lost in obsession you can suddenly wake up and look back at what you've done to get to where you are with a scratch of the head, as if it had happened to someone else...the things you had entertained...the things you had said yes to ...the things you should or shouldn't have ever said yes to.
MUSICAL INTERLUDE FOR THIS REVIEW: www.youtube.com/watch?v=ebLJy_8bvi4&list=PLyw5JONFDXk8mQqqL3kzAuSMyS0gGNazG
EXOTICA! The trend of exotica or tiki or whatever you want to call it began in the 50s when soldiers returned to boring suburbs with their wartime memories of being stationed on faraway islands. Half remembered, hazy, probably drunk, memories were translated into middle American backyard parties that by the mid sixties were already being deemed, tacky and even problematic. Regardless, exotica has always been a fascination for me. Its a type of music as well as a vibe, a Frankenstein's monster of borrowed ideas and cultural sounds, sights and outfits that attempt to replicate the made up idea of ""the exotic."" An attempt to replicate something alien, and foreign by using the familiar. A paradox, an impossibility. Just like trying to force someone to love you, like trying to bring someone back from the dead...
Is any of this making sense/cohering nicely at the end of all this? Idk probably not...this is a hard movie to talk about. I dont want to try and trivialize or tarnish its beauty and mystery with a lot of genre diagnosing, metaphore-splaining or cross examinations of its unique and intricate plot map. Dreams, love, sex, infatuation, obsession, hallucination. Words can overflow over these subjects but rarely ever do them justice. They are things that must be experienced...just like this movie (which I am very eager to return to).
EXOTICA!: www.youtube.com/watch?v=CGVtTQ-OyMY",4.0
"Everybody knows that the dice are loaded
Everybody rolls with their fingers crossed
Everybody knows the war is over
Everybody knows the good guys lost
I’m floored. I want everyone I know to watch this film immediately. These characters are so incredibly rendered by Egoyan, so full of mystery yet completely accessible. I could’ve watched them for hours and hours. Also because Egoyan never goes where he thinks he’s going. It’s one of the rare stories during which pretty much anything could happen— no matter how preposterous— and I’d have accepted it. I also adore whatever journey Koteas is in. He’s so deeply fascinating here. To top it all off, Mychael Danna delivers what has immediately become one of my all time favorite scores.",4.5
"This was not at all what I was expecting. The film portrays itself as a sexy thriller, but really is a slow burn character study on grief, jealousy, and catharsis. Atom Egoman weaves together an unsettling and dreamlike puzzle, the full emotional impact of which doesn’t hit until the last piece is in place. Egoman treats his characters with such empathy in how their parts play out in the movie, I was just wanting a bigger and better “aha!” moment at the end.",3.5
"If films have a temperature, Exotica's is muggy and febrile, Egoyan seeding a hothouse heat-lamp of a setting where mood acts an incubator for voyeurship, ritual and artifice; a hypnotic retreat into memory and fantasy.
We've always had this understanding. I mean, I need him for certain things and he needs me for certain things, and that's the way it's been.",4.5
"On rewatch I loved this film just as much, if not more, than the first time. The story is so full of heart and humanity. The writing is great and really distinguishes itself from other films, and the actors do a great job at portraying their characters. The vibe of the film is really awesome and the production design is cool.
95%",5.0
"Only Canada would have a skinny little guy as the bouncer. I really liked the vibe of this film. It's weird to explain, but it was just cool. I really liked the music they used and the song used during homegirl's dance was kinda fire. The story was really compelling and tied together really well. I just wish I got a little bit more information on some of their backstories. Really cool story, though.",4.0
One of the greatest Canadian films of all time. It’s now on Criterion Channel (along with seven other films by Atom Egoyan) so you definitely need to watch his films.,5.0
Gets better with each watch. It's too bad modern Atom Egoyan hasn't come close to finding the glory he did with this gem.,5.0
"We now see what Casey Jones up to late at night when he wasn’t with the turtles.
Ok, I can see why people got behind this and while it strings you along with the story, by the end I wasn’t in it. Lynchian, yes, but too much of a late night Cinemax vibe (not mad at that) but it diluted the intrigue. While the story was inviting I think the delivery just wasn’t what I was hoping for. Fell flat on a few levels especially with Koteas who was just useless. Kirshner was the only good actor in the lot with her mystery and allure. 
Score, wow. Mychael Danna’s score really was… something else. In some places it sounded like a Muslimgauze record played at half speed or maybe Enigma doing a collaboration with Dead Can Dance? It was the only thing I probably left with that was kinda cool.
via Plex",3.0
"tired: watching movies to fill in my blind spots
wired: watching movies to fill in my Mike D’Angelo lore",3.5
фільм на який натикаєшся вночі по айсітіві і він змінює біохімію твого мозку,4.5
"""All I'm saying is nobody asked you if you wanted to be brought into the world, you just ended up getting here. So the question is, now that you're here, who's asking you to stay?""
Bruce Greenwood at some peak levels of sadboigremlinmode that few have achieved.
Victor Garber has a parrot on his shoulder for one scene. 10/10 stars.",3.0
"“No one asked you if you wanted to come into this world. But now that you’re here, who’s asking you to stay?”",4.5
