Comentario,Nota
"Monumentally tedious. The Deer Hunter has literary ambitions and some striking ideas - it is not surprising that the arresting horror of the Russian roulette scene would burn in as a metaphor for the arbitrary devastation of the Vietnam War, despite its lack of historicity. But holy fuck does the runtime grate. Director Michael Cimino fishes for a sense of observational realism in the film's working-class community social interactions, but only makes the characters look shallower for how they repeat…",2.0
"The Deer Hunter is one of the greatest war epics ever made. It’s a fascinating in-depth examination of the dehumanisation of the Vietnam War. Loved how the film starts off full of joy as it portrays the lives of the characters, before transitioning to the horrors of war and showcasing several profound effects on each character. The contrast from the start of the film to the end is truly frightening. The cast all give stellar performances, particularly De Niro, Walken…",4.0
"This film should come with a disclaimer before it starts, to inform you that you can skip the first hour and miss absolutely nothing, unless you are a particular fan of weddings and inexpressive shots of well-known actors. Then, after that, another disclaimer for a terrible portrayal of Vietnamese people, a complete lack of any historical accuracy, a metaphor revolving around Russian Roulette that is too overdone to be effective, and just a lot of tedium.
The Deer Hunter failed…",1.5
I am whole again.,5.0
these guys drink so much rolling rock this should've been called the beer hunter *laugh track*,3.5
"The Deer Hunter is the 1978 war drama starring Robert De Niro, Christopher Walken, John Savage, John Cazale, and Meryl Streep. 
The Deer Hunter tells the story of three steelworkers who go off to fight in the Vietnam War. 
The film is tense, emotional, and heartbreaking. It shows the many brutalities of war, from the actual fighting and getting captured, to the longterm mental, physical, and psychological effects it can have. 
All three of the main characters come out of their battles as changed men. Each of them has their own demons to face, as they struggle to find any sense of normality or peace. 
The Deer Hunter may feel a little slow at times, but the pace didn’t prohibit the film from ultimately being an worthy experience. Although I would have liked a couple of more scenes in the battlefield of Vietnam, I can understand why they decided to go in a different direction.",4.5
"*Tony Romo watching the Russian Roulette scene*
“WHAT’S IT GONNA BE, JIM?”",4.0
"The best works of art for me, besides being beautiful and truthful, are the ones that manage to capture that weird, cyclical ebb and flow of life. The works that manage to reflect that ""not-quite-right"" feeling of living. Everyone bounces from one life episode to the next, but things rarely go ""just right."" We live in an imperfect world and have to deal with that on a daily basis. Little hassles, awkward and unavoidable interactions, problems with other people, gut-wrenching tragedy, etc. The Deer Hunter is a movie that captures this duality of bad and good and of all of even our best moments being tainted by life.
What struck me most about this film is that it is a sad film, but not a depressing one. The film ends on a good note, even if it's bittersweet. Almost everyone here gets as good an ending as they could have for their circumstances. This is typical for Michael Cimino, a dude who has lived life. No one else makes films quite like his because he is very clearly someone who has put his feet on the ground and walked, someone who has spoken with many people, and someone who understands that the struggle is real. In some ways, this film is almost like a B-side to The Exorcist. Whereas that film was about the sinister spiritual forces all around us, this is about the horrors of man and people just trying to get through this incredibly short but arduous life. Someone who has only passively lived life could not have made a movie like this. Someone like Nic Refn will never make a movie like this. In fact, I'd be surprised if anyone ever makes a film like Heaven's Gate or The Deer Hunter ever again, because it seems as though so few people are really living.
Cimino's work is about living, but specifically about living in a slowly eroding America. Thunderbolt and Lightfoot is a New Hollywood movie about living as a criminal but a free man in an ""vanished America,"" The Deer Hunter is about living through Vietnam and war, Heaven's Gate is about the early days of America and how things have basically always been like this and the best we can do is be good people, and Year of the Dragon is about America in the 80s and dealing with multiculturalism and immigration. I think it's pretty cringe and weak to only ever discuss a director's movies in the context of his other work, but it's important with Cimino to outline his worldview and his sense of life and America. It's hard to fathom what people would have to go through to make something like The Deer Hunter, but I have the utmost respect for artists who can channel that experience and insanity into their work.
Mike (the protagonist, not the director) is a man who lives on his own terms. ""Movie guys"" love to go crazy over movies about ""professionals"" and ""guys with codes"" and these movies are generally just good because the filmmakers understand masculinity, but The Deer Hunter is a better film about masculinity because it sort of asks the question of what it would be like if one of those ""lives by a code"" protagonists existed in real life. Mike is ""literally me"" because he struggles to be known by people, but he lives in spite of this. He isn't like many current male screen heroes who let their isolation and lack of community define them. True community and society are sorely lacking from the current America, but even when Mike has those things, he is still not himself with his family and friends. His community never sees the Mike that stalks animals through the wilderness and kills them with one shot out of a sense of honor and skill, two very masculine qualities. Mike and his friends are in a sort of arrested development that comes with living in a small town. As the America Mike and his friends grew up with and had known slowly begins to fade away, they are left in this town, yearning for identity and purpose. A tragic aspect of this time period for America is that war was a way of finding purpose for many young men.
The iconic ""Can't Take My Eyes Off of You"" scene in the bar and the lengthy wedding scene are the film's heart. The idea of community and relationships being the peak of human existence rings true. We were bred for those things, not for war and violence. Mike and his friends leave all that to find themselves so Mike can settle this longing for danger and adventure in his heart, and he comes back broken and changed. Mike goes through a sort of baptism of fire. He has his sense of community and sense of self destroyed, torn apart, and finally restored to a more meaningful state. He didn't live by rules before, but now he does. When he goes on another hunting trip with his friends after the war, he can no longer perform the callous act of shooting a deer for sport and he explodes at his friends' nonchalant treatment of violence and lack of understanding.
Cimino was such a real one for his movies. This is why I'll always appreciate him more than someone like Godard. His art was built to last. He lived. That's why he can make a film in 1978 and have it fully capture the feeling of standing on your two feet in the year of our Lord 2023, no matter who you are or where you come from. The Deer Hunter is about how life will hurt you and you cannot go back. You can only persevere. Like Exorcist III, Twin Peaks, Eyes Wide Shut, or any of the best American pieces of media, it captures human existence onscreen. Innocence is lost, wisdom is gained. Man may not have been made to handle the horrors of the world, but that's why we have each other, why Adam was still given Eve even when he was alone in the wilderness with himself and the animals like Mike. Life sucks and is hard, but it's also beautiful and you can share a drink with your friends and the people who love you the most.",5.0
"O contraste entre a alegria da festa de casamento que ocupa um bom pedaço do filme e a melancolia da cena que o encerra é intencional. Nenhum homem volta o mesmo de uma guerra. É possível resgatar um homem quebrado fisicamente, mas será que é possível resgatar um homem quebrado psicologicamente pela guerra? A resposta está em O Franco Atirador. Se o filme ainda é impactante nos dias atuais, imagina essa pedrada antibélica de Michael Cimino em 1978, quando as cicatrizes da Guerra do Vietnan ainda estavam bem abertas perante a sociedade norte-americana. Nada mais nada menos que a obra-prima do diretor.",4.5
"Sono tornata da poco dal cinema.
Film strepitoso.
É da un po’ che non lo vedevo in italiano e mi ha fatto molto strano.
Meryl Streep qui crush assurda.
Recensione senza nessi logici ma va bene lo stesso.
Prossimamente punto al poster da appendere in camera
Ciao amicii:)))",5.0
"The first hour is very slow but not boring. It’s intriguing, we know it’s getting us used to these characters just to really fuck them up later, with us along with it.
The second act is brilliant, the directing and story really stands out in the Vietnam events, it’s beautiful. And it slowly wraps into something promising after some phenomenal scenes. Then it returns to its original slow pacing and starts to adapt this boring narrative. It has so much…",3.5
"“One shot is what it’s all about. A deer’s gotta be taken with one shot.”
When The Deer Hunter gets on a roll, it’s as good as any movie from the war genre, but when it’s all said and done it doesn’t do quite enough to rise above other movies from the category. 
The P.O.W. Russian roulette scenes are as intense and disturbing as advertised, but unfortunately that’s about as memorable as the movie becomes. That’s not to say the…",3.5
haunting character drama about steel mill workers losing themselves. walken gives an all-timer performance and his characters fate is as inevietable as it is tragic.,5.0
"love how the queer reading here isn't even a reading, it's just the whole movie. definitely didn't expect the russian orthodox thing.",5.0
"Extremely powerful film, very near flawless too. Had this one on my watchlist for the longest time so I’m really thankful I finally got around to it. I loved pretty much everything about it really, it’s a war film at heart but it also manages to become a psychological character study film that fully portrays the harsh effects of the veitnam war in such a brilliant and realistic way.
It’s emotionally draining and it can be slightly tedious to get through in parts, particularly the first hour with the whole wedding sequence but it’s ultimately so compelling and moving once the story gets going. Both of the Russian roulette scenes in this really tour me apart, they’re so upsetting to get through but man are they amazingly directed.",4.5
"I've heard pretty mixed opinions on this movie, and I can definitely see why. The Deer Hunter has some incredible performances, particularly Christopher Walken in maybe his best role to this day, and of course you gotta give credit to Robert De Niro, John Cazale, Meryl Streep, John Savage, and pretty much the entire cast; they all do a fantastic job.
However, I feel that Michael Cimino didn't know how to give a proper focus to his movies. The Deer…",4.0
This is a picture that hits really hard at so many moments. Some ideas and performances (especially De Niro and Streep) that are incredible. What held this back for me was Cimino being a little pretentious and trying too hard in my opinion. #shortreview,0.0
"“I just feel distant; I feel far away. I have to go.”
A relentless tale of friendship, horror, and the deconstruction of one’s humanity in wartime. Robert De Niro and Christopher Walken both give their best performances as two best friends who serve during the Vietnam War as one of them returns home forever changed and the other is forced to stay behind to compete for his life. It’s truly twisted and at points honest and genuine in its story and it’s sure to leave a mark on you by the very last shot.",4.5
"“A deer has to be taken with one shot.”
What a film. Really dark movie but so well done. Most of it aged really well. Overall what a powerful statement on the Vietnam war. 
The last 30 minutes are truly heartbreaking. 
The scene towards the beginning of everyone singing Can’t Take My Eyes Off You in the bar is great. 
Don’t have any major problems with how this fared at that year’s Oscars, happy it was deservedly recognized. I need to see Coming Home before arguing this could have swept all the major categories.
The 3 hour run time wasn’t really that problematic like I was expecting it to be.",5.0
"An American epic at once senselessly brutalizing and unspeakably tender. Cimino's penchant for narrative sweep is Dickensian, an admirable model, but one that's only fitfully fulfilled. Spilling over with details of place and character and curiously elided narrative beats, stop-start rhythms and hard cuts. Parts of it are so pig-headed you roll your eyes, but I can't deny how deeply the bulk of it (particularly the long first act centered around a wedding) sunk its teeth into me.",4.5
Cinema,5.0
"The Deer Hunter is a formidable, vast, daring, poignant, stark, impactful, and a triumph. Few films have depicted the harsh aftermath of war so profoundly. Honest in its portrayal of human emotions, it paints a haunting picture. It's a gripping, emotionally taxing film that, by its conclusion, left me both drained and content. The devastatingly realistic portrayal of the Vietnam scenes is jarring, creating an overwhelming impact. The actors' natural performances add a chilling realism, amplifying the harrowing situations they face. Robert De Niro's astonishing portrayal feels achingly genuine and deeply poignant. Christopher Walken's performance, possibly his career best, is heartbreakingly masterful. The entire ensemble delivers authenticity and heartfelt emotion to the story. This remarkable anti-war film is utterly engrossing, emotionally exhausting, and profoundly moving. Its strengths are significant, and the performances highly compelling. Addressing crucial themes, conveying genuine horror, and showcasing exceptional craftsmanship, The Deer Hunter remains an impactful, thought-provoking cinematic journey that lingers.
My Favorite Films of All Time - List",5.0
"I must admit I've been wanting to see ""The Deer Hunter"" for so long now since it was supposed to be one of De Niro's best, and John Cazale is in on it as well. Hell, even Meryl Streep takes one of the bigger roles, so I thought there was no way this was going to disappoint. Unfortunately, it did. There were moments where the film sucked, but it also had its moments where it excelled, so I'll try to…",3.5
"Underwhelming to say the least. This movie has been so hyped up for me for many years so finally seeing it has got me scratching my head. I knew something was off when the first hour was a pointless wedding. I mean I get it, you’re introducing the characters and making us care. But then why didn’t I care? None of them are all that charismatic or likeable.
The best parts are in Vietnam which is very short and after…",2.5
i picked this movie for a date night and my boyfriend made me watch AI spongebob streams as punishment,5.0
"Featured Lists 
  > 1970s Ranked
  > Best Picture Winners Ranked 
  > Best 100 Movies of All Time 
Two duds in a row from the best 100 poster. The Deer Hunter, as of right now, is the worst Best Picture winner I’ve ever seen. The pacing is awful. A wedding takes place for a whole hour, the get thrown right in the middle of the Vietnam war, they are there for a very short time and then they’re back home. I…",2.0
the most brutal film ive ever watched.,4.0
"""Fuck it.""
One of my favorite cinematic depictions of male bonding and friendship, The Deer Hunter is still powerful after all these years. Add in a new 4K transfer, and it looks better than it ever has.
This is a picture that's about characters above all else. With a 3 hour runtime that doesn't waste a minute, we live and suffer with this group of friends and deal with their trials and tribulations along with them. Gorgeously shot and with…",5.0
Inexplicável.,5.0
"I'm a high-school student, and my third period class is Forensic science. To fill the time and add perspective on what we're studying, we watch movies related to a subject, so I'm the guy who (usually) brings them in. My teacher has the final say in the movies I bring, and he chose—what I thought was an odd choice out of my small film collection—The Deer Hunter. I understood why he picked this film, but I knew right away that all my peers wouldn't enjoy this movie. Well, not to my surprise, quite a few students thought that the film was boring and didn't like it, going so far as to say it was terrible. Now what was their primary reason for disliking it? It was the first act of the film - the wedding. The wedding took them out of the film completely. I respect their critique on how long the first act was because I do agree, it went on a little too long, but I completely disagree on the fact that the entire film is boring (or somehow terrible). Yes, the first act could've been executed better, but it's extremely significant. One: it introduces/develops the characters (even though I wouldn't want to hang out with those guys). Two: it gives significance towards the 'one shot' axiom. Three: it's deliberately slow, showing how their lives will be changed permanently after their experience in combat. Once the first act is completed, it's where I feel that the movie becomes truly entertaining. There is no room to breathe, the way Michael (Robert De Niro) tricks the Vietcong into putting more bullets into the revolver is a testament to his courage, leadership, and will to survive. The entire sequence is powerful and terrifying. Even with all that going on, I still think my peers didn't care enough for it because the film didn't give them enough reason to invest in the characters in the first act; some people were even asleep (go figure). Robert De Niro, Christopher Walken (Nick Chebotarevich), Meryl Streep (Linda), and John Savage (Steve Pushkov) give some of the greatest performances I've ever witnessed in a movie. The last Russian roulette scene is still as heartbreaking to watch as it was the first time... The last song they sing, ""God Bless America"", is filled with sarcasm as they mourn their friend. Overall The Deer Hunter is a gripping, deep, and powerful anti-war film that is a great example of the New Hollywood era of filmmaking. 9/10",4.5
Fucking masterpiece go watch this if you haven’t already,5.0
"“He kept his promise. He brought Nick home.”
I watched this with the man I’m going to marry. I felt like I introduced him to my oldest, truest friend. 
It’s been 2 whole years since I watched this for the first time. I think back on how it quite literally saved my life — enriched and enlivened my very soul — and instead of grieving I find I smile with jubilation.",5.0
This movie has some of the worst pacing I have ever seen in a feature film.,2.5
"“A deer has to be taken with one shot. I try to tell people that but they don't listen.“
Wow. Pretty much exactly what I expected going in but it still managed to blow me away in many aspects. I knew I’d probably get emotional but then I got emotional. I knew I’d love the acting but then I loved the acting. I knew I’d tense up during the Russian Roulette scene but . . . well, you get the idea.",4.5
"English:
Probably the cruelest film I've ever seen in terms of how it represents war and its consequences, there are few scenes in war, but Cimino makes them as torturous as possible - that first Russian roulette scene scared me more than any horror movie scene. I think it's really incredible how Cimino creates a very unique atmosphere for each space, he doesn't reduce these spaces to a specific dimension, it's as if the entire space influences the dynamics of the scene; that segment that goes from Steve's wedding, through the party and ends at the end of the first third of the film, is very significant in this sense, in how the characters are arranged in the scenario in a way that all of that ends up being important for the creation narrative and sensorial of the scene; It's interesting how the first Russian roulette scene does this in a very different way, it uses that very claustrophobic space, and makes the characters have to decipher that space, and from that, tension is created. A film about the United States as a symbol of a patriotism that is embedded in people as a way of life – of people who are so embedded in it that they fail to notice its irrelevance in the face of the real interests of the state; the final scene very well points to a patriotism that Americans have always been conditioned to believe in, but which in reality is nothing more than a great hypocritical symbol.
------------------------------------------------------------------
Português:
Provavelmente o filme mais cruel que eu já vi em como representa a guerra e as suas consequências, são poucas as cenas na guerra, mas Cimino faz com que sejam o mais torturantes o possível – aquela primeira cena da roleta russa me deixou mais apavorado que qualquer cena de filme de terror. Acho realmente incrível como Cimino cria uma atmosfera muito única para cada espaço, ele não reduz esses espaços a uma dimensão específica, é como se todo o espaço influenciasse na dinâmica da cena; aquele segmento que vai do o casamento do Steve, passa pela festa e termina no final do primeiro terço do filme, é bem significativo nesse sentido, em como os personagens vão se dispondo no cenário de um modo que tudo aquilo acaba sendo importante para a criação narrativa e sensorial da cena; é interessante como a primeira cena do roleta russa faz isso só que de um jeito bem diferente, usa daquele espaço bem claustrofóbico, e faz com que os personagens tenham que decifrar aquele espaço, e a partir disso, que a tensão é criada. Um filme sobre os Estados Unidos como símbolo de um patriotismo que é inserido nas pessoas como estilo de vida – de pessoas que estão tão inseridas naquilo que não conseguem notar a sua irrelevância perante os reais interesse do estado; a cena final aponta muito bem para um patriotismo que o americano sempre foi condicionado a acreditar, mas que na realidade não passa de uma grande símbolo hipócrita.",5.0
"“You wanna play games? All right, I'll play your fucking games.”
I was wondering how this film would hold up, and to be honest it holds up well. Although it by no means is the masterpiece I remember or that it has been labeled. It’s very well made, it has some stunning visuals, an insane cast, and a few scenes that are as good as they get. In general though, it’s definitely too long, does not develop the characters as well as it should for a film this long, and its story is a bit all over the place. What story there is, minus the war destroys message which isn’t exactly revolutionary.
Visually it’s excellent, from both the cinematography, art design, and composition it’s all excellent. The 4K remaster is also rather impressive. The music is good, but by no means as good as it could have been, if I’m being honest.
The acting is perfect. A cast this stacked, it’s no surprise, but none the less it’s brilliant. Robert De Niro is excellent. Christopher Walken, although underused, excellent. John Cazale is excelllent. Meryl Streep excellent. Like I said everyone is great, it’s just their characters that are a bit undercooked at times if I’m being honest.
There are some stunningly good scenes, some brilliant performances, and some excellent visuals. What there isn’t is a great director, a perfect script, or a really great screenplay. All of that could have elevated this from a very good film to a masterpiece. Still it’s an excellently made film that is memorable for some great moments. It just isn’t quite as good as its reputation would lead one to believe. I really wish more than anything, the character development and script were much better. They are good, but just not quite good enough. Also it has no business being three hours long, this feels like a film where they decided longer would mean a better reception. In general it could have lost twenty to thirty minutes and would’ve been much better for it.
I would definitely recommend this film, it’s excellent in so many ways, and shows a different side to the Vietnam war, but it’s not a must watch film in my opinion. I think they made a mistake by not giving Walken’s Nicky some scenes in Vietnam besides the end. Still the acting, visuals, and the best scenes, make it a very good film that I definitely really enjoy.",4.0
"Difficult topics when handled with care can lead to stories that stand firm. This is a scathing examination of the devastating effects that war can have on those who survive.
The cast was stellar and pulled this off by hitting the empathy buttons hard. Our human psyche can be fragile when pushed to the brink and yet we keep striving for hope. Friendship can drive that hope and I think that was orchestrated well in this film.
The locations brought you in with some stunning natural backdrops. This film was loaded with extras and the coordination of all them was stellar. The soundtrack fit the tone and featured some beautiful guitar work. Even though I thought it could have been edited more, by the end it all tied together and made sense.
It is not an easy watch and has some riveting tension but it is worthwhile and an accurate look at what we now call PTSD.
Russian Roulette? No thank you. I'd rather take coffee, eggs, and a sing along with friends.
Peace, maybe someday we will get there.",4.0
The Christopher Walken empty stare invented acting,4.5
"4K Blu-ray.
Watched for the upcoming Screen Drafts Vietnam Draft.",0.0
"I have very little patience for Cimino's dogshit justification for portraying the Vietnam War in such a dishonest and ahistorical way. It's simply a parable about three ordinary steel workers faced with extraordinary circumstances? How does that not also apply to the Vietnamese peasants who had their country bombed and invaded? The Russian roulette scene is simply an allegory for the randomness of violence in war, despite being a massive lie? Then why does the film frame this ""random violence"" as being orchestrated entirely by one side? In any case, this kind of bullshit pontificating about the chaos of war doesn't interest me all that much anymore, as if definite historical and social causes don't exist, even if they aren't always immediately perceivable in the moment. It's almost too fitting that Cimino lied about being a Green Beret and having any involvement in the Vietnam War. The war is simply his cinematic playground. There is nothing ironic or ambiguous about the film's ending. It's a perfect reflection of the limits of a certain brand of Amerikan liberal anti-war politics, in which some mystical emancipatory core of this country can still be wielded against the perversion of the military machine (as though the two are separable), international solidarity be damned. It hurts to see glimpses of talent and great filmmaking applied to something so sinister.
Seen on my computer",1.0
Where was Dr. Manhattan during all of this?,4.5
"Robert De Niro é um gênio mesmo, mas isso todo mundo já sabe. Mas é um filme sobre o Vietnã onde a guerra, de fato, toma pouco mais de 30 minutos. Justamente porque se trata do impacto macro, da loucura da guerra sob essas pessoas (pessoas de verdade, com todos os seus preconceitos, defeitos e qualidades) que habitam uma cidadezinha pequena e pacata, com seus costumes e seus hábitos, enfrentando seus próprios problemas e planejavam seu futuro, mas tudo isso é interrompido pelo Vietnã, por um corte seco, abrupto, do casamento — a celebração dessas pequenas coisas que juntamos de pouco em pouco durante a vida e que Cimino faz questão de exaltar sem tirar os olhos —, para a explosão de um vilarejo no Vietnã. E o acúmulo da primeira parte, da compreensão das vulnerabilidades humanas, potencializa extraordinariamente a cena da roleta russa no meio e no final do filme. Gigantesco; insuperável",5.0
"Three close friends in small town Pennsylvania prepare to head off to fight in the Vietnam War. 🦌
The Deer Hunter is not one of those Best Picture Oscar winners that one merely throws on at random intervals to pass the time. It commands your attention. It's a powerful and deeply affecting story of friendship and the horrors of war and its aftermath. I saw it many years ago, so long ago I'd forgotten a lot of it, but other parts are seared into my memory. It has scenes of such intensity that you couldn't possibly forget them. Now, imagine having lived through them. That's the focus of the second half of the movie. I know this was one of the first big Vietnam War movies, and possibly even one of the first to truly depict a soldier's PTSD, I'm not sure.
The cast seems too ideal, but hey, it was the 70's. De Niro and Walken are both stellar. Meryl Streep' s first Oscar nomination and John Cazale's final movie.
There was controversy over the depiction of the Vietnamese forcing the Americans to play Russian Roulette at the time. This is a fictional story in which things that never happened in reality can happen. I can understand their not wanting to be seen in such a light, however, there's no denying the emotional punch delivered by it. Being forced into a deadly arrangement against your will is a perfect parable for war itself.",4.5
"Wow. This film is basically 3 hours of people's mental health declining. I think it was very successful in making the audience invested in the characters by showing their friendship in the first hour. With this star studded cast, it's no surprise that the performances were absolutely incredible. There were many intense scenes in this film that were acted to perfection. I could feel the pain of the characters. I especially loved Christopher Walken in this film, maybe because he…",4.5
"Me throughout the entire film: whatever happens, Christopher Walken can't die because he has to give Bruce Willis his father's watch.
For the first hour, this is a fairly endearing film about a group of friends bidding farewell to their small town in Pennsylvania. The wedding scene goes on for so long, but I wouldn't cut out any of it, and I don't even like weddings very much myself. It's heartwarming and really fun, so much that you kinda forget that you know this will eventually turn out terrible for the three main characters, who are shipping off to Vietnam the next day.
And then the film just cuts abruptly, and we're suddenly caught in hellish warfare. Any other film would have shown them arriving in 'Nam, getting settled, the whole ordeal. The Deer Hunter just throws you in the pit with no warning. It's seriously unsettling, and breathing is pretty much out of the question for the next half an hour. I knew there was a famous russian roulette scene somewhere in here, but I didn't expect to have ten panic attacks.
Unfortunately, the film doesn't keep that adrenaline rush throughout, and the sentimentality it opts for is held down by the unnecessarily long runtime. Director Cimino does a great job at exploring trauma, and not just on the surface, but between the lines as well. But there's a bunch of stuff I'd happily cut out of the film, and it'd be tighter and equally impactful. It drags quite a bit during the second half.
But that ending... I wouldn't change a single thing, even if it makes my heart ache.
(This is yet another film I was happy to have caught on TV, only to realize it was a cropped broadcast. The film was zoomed in so that the image would fill up the screen, so I watched the first hour or so on TV until I switched formats.)",4.0
"“Stanley, see this? This is this. This ain't something else. This is this. From now on, you're on your own” 

I will never forget the first time I watched Michael Cimino’s The Deer Hunter. I can seldom think of a film watching experience that moved me more. And now, all these years later, it’s still a deeply harrowing and aching piece of cinema. Hollywood has tried many times since to replicate its unique emotion and atmosphere, they have failed every time. The emotional intelligence and sense of place in Michael Cimino’s direction cements this film’s legacy as one of the best dramas ever made. The opening hour where we see the wedding is the perfect window into the lives of these men, where they come from and the friendships they carry with them. 
De Niro’s Michael is the most reserved and cool of the three, his commitment to the hunting contrasts with the tomfoolery of his friends. As the wedding goes on, he stays in bar, drowning his sorrows quietly. This attitude gives him a more emotionally cold exterior but it also makes him the most levelheaded. Looking back, this is easily one of Robert De Niro’s finest moments as an actor. His performance is often forgotten due to the sheer multitude of memorable performances he has given us, particularly during his near flawless 1970s run. A performance that does get a lot of recognition is Christopher Walken as Nick, there’s not much I can add here, my favourite moment from him is when he begins crying in the hospital, such convincing and heartbreakingly good acting, an Oscar well earned.  Savage’s Stephen is the innocent one, a man who was never built for the harsh brutality of war. I think this is why we see him get married at the beginning, he’s still caught up in young love, soon to be torn down. 
One of The Deer Hunter’s best aspects for me is Cimino’s ability to convey the idea of life in a small town. He weaves such a potent sense of community and warm homely atmosphere through the enchanting cinematography and intimate camera work. When Michael returns home, it’s like lighting the fireplace or collapsing into bed after a long journey. Hollywood is essentially an ivory tower these days, full of rich leotards who can entertain about as well as they can analyse politics, it’s rare that you get a film that can truly replicate a sense of home and community. Cimino pulled it off perfectly with The Deer Hunter. Goes to show how New Hollywood was the arguable peak of the artistic output of the system. The score is certainly one of the film’s key emotional elements, the lush classical guitar decorating the landscapes beautifully. 
The atmosphere of the town is at odds with the Vietnam section of the film. That transition of John playing that beautiful piano piece into thundering helicopters is some of the most powerful cinema I’ve ever seen. Unlike their home town, Vietnam is a hell hole of death for all involved. These young men are hurdled into it, their experiences are all different yet they are unified in that they come out of that war completely changed. The awkwardness of Michael’s return is all too realistic, gone is their shared experience and an integral part of their friendship. 
Undoubtedly the most iconic moment of the film is the Russian Roulette scene. Insanely tense with every watch and terrifyingly well acted. This isn’t actors doing a scene, this is captured soldiers being made play Russian Roulette. The whole game ties the film’s core idea of trauma together. It represents the pot luck of surviving a war, your death will come as either a harsh dose of instant gunfire or as a stark inevitably. 
The Deer Hunter is more than a war film, it’s about people, friendship and community. Cimino deconstructs the American working class life and the experiences of war with fitting restraint and moving film making. A thoroughly perfect film and one of my favourites. Also, possibly the greatest film to receive the Best Picture Oscar.",5.0
watched this because robert de niro is sexy i was not expecting to be depressed after,5.0
"AFI’S 100 YEARS... 100 MOVIES - 10th ANNIVERSARY EDITION 
#53 - So much of it’s greatness comes from that one iconic scene that we all know, even if you haven’t seen the movie. There’s a lot of setup. And a lot of melodrama. But it basically all comes down to that one scene.
I should make a list of critically acclaimed films that get all their juice from one scene. Off the top of my head I can think of this…",4.5
"The Deer Hunter is like fine wine, the more it ages the sweeter it tastes. And boy has this aged incredibly well! 1978 and still utterly gripping and compelling. Is it a masterpiece? No. However to conceive something so bold, daring and powerful is a remarkable achievement. A group of work colleagues and friends from Pennsylvania have their lives irrevocably changed by the Vietnam war. The classic microcosm of portraying small lives to create a scale of grandeur. These steelworkers…",4.5
"Sometimes charming, sometimes heartbreaking, sometimes horrifying, but constantly amazing.
Rest in peace, Michael Cimino.",5.0
"A parental film of sorts to Platoon (which is superior), Deer Hunter shows how war can have a myriad of effects, from on the front lines to being at home, as well. De Niro is great as usual, Streep gives a beautifully quiet performance, but Christopher Walken blows you away. The fim's one downfall is its length which makes the story unstable, and somewhat bulky.",4.0
"jesus christ, its scary how they shows the real effects of war and how fucked up you can be after it ends, and people still make this a propaganda film for wars. 
the acting in this is incredible, not just from Robert De’ Niro, but also from Christopher Walkman and the rest of the cast too. been putting this off for soooooo long, but omg is this good. the russian roulette scenes and the fiery bunker scene will forever stay in my mind as some of the most disturbing scenes in war film history",4.0
"Performances very good, cinematography beautiful, ultimately pretty underwhelming. The whole movie is about Russian roulette which doesn’t quite make sense if you think about it even a little — I’m all for suspending disbelief and giving yourself over to the film, but that was a hair too far for me. Francis Ford Coppola wins this battle for me",3.5
"I have a lot to say.  One of the most depressing movies I’ve ever seen.  I cried multiple times.  I felt like there was some gay subtext between Mike and Nicks characters.  Regardless of the interpretations it’s clear Mike loved Nick and idk this movie is just so depressing it’s so hard to write or think about. This is an incredibly intelligent critique of masculinity, war, and dehumanization.  Just fucking brilliant and even if it’s so slow it has really just the best characterization.",4.5
"Immense
/ɪˈmens/
1 : marked by greatness especially in size or degree
2 : something considered as ""significantly big""
3 : supremely good",4.0
i’m gonna need 3-5 business days to process. mike and nick :(((( i love them so much oh my god,5.0
"Diary entry 1000 on 420🎉🎉 Was looking through a lot of movies but I decided on the one where Christopher Walken won an Oscar, and holy shit he deserved it. One of the coolest Oscar wins ever, top tier performance. Really glad I picked this one
Loved the beginning vibes with the bois and then it really takes it up a notch with a series of wild events. The last hour felt long though which was weird because the first two flew by, but this was still a banger. Feel like it could’ve been condensed more to make it a masterpiece but plenty of scenes from this will stick with me",4.0
